"Cat","Species","Dxy","Chrom"
"Collinear","LOWvPSE",0.0254154075951335,"chr4"
"Collinear","LOWvPSE",0.0332543113952372,"chr4"
"Collinear","LOWvPSE",0.0351420920543985,"chr4"
"Collinear","LOWvPSE",0.0278856150031221,"chr4"
"Collinear","LOWvPSE",0.0274462395475859,"chr4"
"Collinear","LOWvPSE",0.0403940486798668,"chr4"
"Collinear","LOWvPSE",0.0270458953799716,"chr4"
"Collinear","LOWvPSE",0.0231796093127297,"chr4"
"Collinear","LOWvPSE",0.0237334492025928,"chr4"
"Collinear","LOWvPSE",0.0335957010727022,"chr4"
"Collinear","LOWvPSE",0.0306710906084949,"chr4"
"Collinear","LOWvPSE",0.0273894961286482,"chr4"
"Collinear","LOWvPSE",0.0307672827120711,"chr4"
"Collinear","LOWvPSE",0.0319460207331328,"chr4"
"Collinear","LOWvPSE",0.0302509821118591,"chr4"
"Collinear","LOWvPSE",0.0346950878870626,"chr4"
"Collinear","LOWvPSE",0.0366687040275912,"chr4"
"Collinear","LOWvPSE",0.0258219719050624,"chr4"
"Collinear","LOWvPSE",0.0292297182042373,"chr4"
"Collinear","LOWvPSE",0.0351583887251081,"chr4"
"Collinear","LOWvPSE",0.0330260321744947,"chr4"
"Collinear","LOWvPSE",0.0350060858719105,"chr4"
"Collinear","LOWvPSE",0.0343796657527572,"chr4"
"Collinear","LOWvPSE",0.0327287470744522,"chr4"
"Collinear","LOWvPSE",0.0371323694904967,"chr4"
"Collinear","LOWvPSE",0.0420156457211219,"chr4"
"Collinear","LOWvPSE",0.0434752009070783,"chr4"
"Collinear","LOWvPSE",0.0390409028391047,"chr4"
"Collinear","LOWvPSE",0.0355606951719066,"chr4"
"Collinear","LOWvPSE",0.03789865231228,"chr4"
"Collinear","LOWvPSE",0.0305235953336598,"chr4"
"Collinear","LOWvPSE",0.0336685092833627,"chr4"
"Collinear","LOWvPSE",0.0338521637427813,"chr4"
"Collinear","LOWvPSE",0.041012105627388,"chr4"
"Collinear","LOWvPSE",0.0355412141068923,"chr4"
"Collinear","LOWvPSE",0.0325389565000946,"chr4"
"Collinear","LOWvPSE",0.0312300291476055,"chr4"
"Collinear","LOWvPSE",0.0363540735226756,"chr4"
"Collinear","LOWvPSE",0.0368238865458431,"chr4"
"Collinear","LOWvPSE",0.0309706322715396,"chr4"
"Collinear","LOWvPSE",0.0326900347119603,"chr4"
"Collinear","LOWvPSE",0.0369824805669524,"chr4"
"Collinear","LOWvPSE",0.0368238792240974,"chr4"
"Collinear","LOWvPSE",0.0413067585539474,"chr4"
"Collinear","LOWvPSE",0.034828968870205,"chr4"
"Collinear","LOWvPSE",0.0386358313556543,"chr4"
"Collinear","LOWvPSE",0.0282879363083993,"chr4"
"Collinear","LOWvPSE",0.0351429449274407,"chr4"
"Collinear","LOWvPSE",0.0218864118285573,"chr4"
"Collinear","LOWvPSE",0.040889125855215,"chr4"
"Collinear","LOWvPSE",0.036037965271431,"chr4"
"Collinear","LOWvPSE",0.0348874678067154,"chr4"
"Collinear","LOWvPSE",0.0372121670448064,"chr4"
"Collinear","LOWvPSE",0.0345520628784795,"chr4"
"Collinear","LOWvPSE",0.036060304858422,"chr4"
"Collinear","LOWvPSE",0.03567505040109,"chr4"
"Collinear","LOWvPSE",0.0372249279086205,"chr4"
"Collinear","LOWvPSE",0.0282138043418488,"chr4"
"Collinear","LOWvPSE",0.0334202537050763,"chr4"
"Collinear","LOWvPSE",0.0324591564474063,"chr4"
"Collinear","LOWvPSE",0.0388341124762442,"chr4"
"Collinear","LOWvPSE",0.0385585669980684,"chr4"
"Collinear","LOWvPSE",0.0375115441127485,"chr4"
"Collinear","LOWvPSE",0.0342846445630674,"chr4"
"Collinear","LOWvPSE",0.0352105723073097,"chr4"
"Collinear","LOWvPSE",0.0305505587066964,"chr4"
"Collinear","LOWvPSE",0.0325497865819752,"chr4"
"Collinear","LOWvPSE",0.035713158319375,"chr4"
"Collinear","LOWvPSE",0.0435200797876639,"chr4"
"Collinear","LOWvPSE",0.0410719011665939,"chr4"
"Collinear","LOWvPSE",0.0325487153432184,"chr4"
"Collinear","LOWvPSE",0.0404767166538141,"chr4"
"Collinear","LOWvPSE",0.0343363899887105,"chr4"
"Collinear","LOWvPSE",0.0341663623860296,"chr4"
"Collinear","LOWvPSE",0.0385501364475448,"chr4"
"Collinear","LOWvPSE",0.0328968748900457,"chr4"
"Collinear","LOWvPSE",0.0332993393718435,"chr4"
"Collinear","LOWvPSE",0.0315072421374363,"chr4"
"Collinear","LOWvPSE",0.0375221643062915,"chr4"
"Collinear","LOWvPSE",0.0363852463772473,"chr4"
"Collinear","LOWvPSE",0.0372926298367093,"chr4"
"Collinear","LOWvPSE",0.0351630763910026,"chr4"
"Collinear","LOWvPSE",0.0301711874724708,"chr4"
"Collinear","LOWvPSE",0.0371762560086036,"chr4"
"Collinear","LOWvPSE",0.0406949035455995,"chr4"
"Collinear","LOWvPSE",0.045961502528989,"chr4"
"Collinear","LOWvPSE",0.0439831252722257,"chr4"
"Collinear","LOWvPSE",0.0337082963401946,"chr4"
"Collinear","LOWvPSE",0.0287277599972789,"chr4"
"Collinear","LOWvPSE",0.0344600404853891,"chr4"
"Collinear","LOWvPSE",0.031881470759887,"chr4"
"Collinear","LOWvPSE",0.0339969757412592,"chr4"
"Collinear","LOWvPSE",0.0318185903734498,"chr4"
"Collinear","LOWvPSE",0.0384655446605797,"chr4"
"Collinear","LOWvPSE",0.0371415805749707,"chr4"
"Collinear","LOWvPSE",0.0345550745924363,"chr4"
"Collinear","LOWvPSE",0.0361077971734468,"chr4"
"Collinear","LOWvPSE",0.0320968443128344,"chr4"
"Collinear","LOWvPSE",0.0262930678920917,"chr4"
"Collinear","LOWvPSE",0.0284279341937467,"chr4"
"Collinear","LOWvPSE",0.0382984260276365,"chr4"
"Collinear","LOWvPSE",0.031548757096719,"chr4"
"Collinear","LOWvPSE",0.0418409966594413,"chr4"
"Collinear","LOWvPSE",0.0340113671354463,"chr4"
"Collinear","LOWvPSE",0.0338729571280606,"chr4"
"Collinear","LOWvPSE",0.0338377769038604,"chr4"
"Collinear","LOWvPSE",0.0331489717752939,"chr4"
"Collinear","LOWvPSE",0.0292123404726015,"chr4"
"Collinear","LOWvPSE",0.0234264901383373,"chr4"
"Collinear","LOWvPSE",0.0342697290275913,"chr4"
"Collinear","LOWvPSE",0.0376650126664656,"chr4"
"Collinear","LOWvPSE",0.0339028033146391,"chr4"
"Collinear","LOWvPSE",0.031765075801327,"chr4"
"Collinear","LOWvPSE",0.0285120115922098,"chr4"
"Collinear","LOWvPSE",0.0300536416468077,"chr4"
"Collinear","LOWvPSE",0.0358198161650937,"chr4"
"Collinear","LOWvPSE",0.0439420500039021,"chr4"
"Collinear","LOWvPSE",0.0325236031849361,"chr4"
"Collinear","LOWvPSE",0.0314907875130348,"chr4"
"Collinear","LOWvPSE",0.0362444590455359,"chr4"
"Collinear","LOWvPSE",0.0346154456510613,"chr4"
"Collinear","LOWvPSE",0.0318896767924015,"chr4"
"Collinear","LOWvPSE",0.0309306625066517,"chr4"
"Collinear","LOWvPSE",0.0321301796728568,"chr4"
"Collinear","LOWvPSE",0.0342444920609336,"chr4"
"Collinear","LOWvPSE",0.0350255436650886,"chr4"
"Collinear","LOWvPSE",0.0389029423473745,"chr4"
"Collinear","LOWvPSE",0.0378753605609867,"chr4"
"Collinear","LOWvPSE",0.0377587694152521,"chr4"
"Collinear","LOWvPSE",0.0438621726632181,"chr4"
"Collinear","LOWvPSE",0.0393134002369263,"chr4"
"Collinear","LOWvPSE",0.037782362185105,"chr4"
"Collinear","LOWvPSE",0.0443718084284875,"chr4"
"Collinear","LOWvPSE",0.0437086675650449,"chr4"
"Collinear","LOWvPSE",0.024926824017412,"chr4"
"Collinear","LOWvPSE",0.031366429250967,"chr4"
"Collinear","LOWvPSE",0.0333999531522889,"chr4"
"Collinear","LOWvPSE",0.0334946288898994,"chr4"
"Collinear","LOWvPSE",0.0455319611558367,"chr4"
"Collinear","LOWvPSE",0.0454450684073655,"chr4"
"Collinear","LOWvPSE",0.0381279678611047,"chr4"
"Collinear","LOWvPSE",0.0300250116081368,"chr4"
"Collinear","LOWvPSE",0.0376460240212113,"chr4"
"Collinear","LOWvPSE",0.0320873155813613,"chr4"
"Collinear","LOWvPSE",0.0334840306399842,"chr4"
"Collinear","LOWvPSE",0.0268641235359184,"chr4"
"Collinear","LOWvPSE",0.0327358646743715,"chr4"
"Collinear","LOWvPSE",0.0311145683266156,"chr4"
"Collinear","LOWvPSE",0.0274756058187645,"chr4"
"Collinear","LOWvPSE",0.0300253399478818,"chr4"
"Collinear","LOWvPSE",0.0345406724544891,"chr4"
"Collinear","LOWvPSE",0.0325837445988188,"chr4"
"Collinear","LOWvPSE",0.0295304781837496,"chr4"
"Collinear","LOWvPSE",0.0463046952856639,"chr4"
"Collinear","LOWvPSE",0.031483168780769,"chr4"
"Collinear","LOWvPSE",0.0283110946360377,"chr4"
"Collinear","LOWvPSE",0.035996823600685,"chr4"
"Collinear","LOWvPSE",0.0330364355821189,"chr4"
"Collinear","LOWvPSE",0.0256067247130835,"chr4"
"Collinear","LOWvPSE",0.0380274807022014,"chr4"
"Collinear","LOWvPSE",0.036218761590844,"chr4"
"Collinear","LOWvPSE",0.0310006011119666,"chr4"
"Collinear","LOWvPSE",0.0289851145542818,"chr4"
"Collinear","LOWvPSE",0.0301021732238712,"chr4"
"Collinear","LOWvPSE",0.0401379381370755,"chr4"
"Collinear","LOWvPSE",0.0307894053072578,"chr4"
"Collinear","LOWvPSE",0.0275601682065994,"chr4"
"Collinear","LOWvPSE",0.0261920053296505,"chr4"
"Collinear","LOWvPSE",0.0388957378928662,"chr4"
"Collinear","LOWvPSE",0.0380899509991257,"chr4"
"Collinear","LOWvPSE",0.034625608310624,"chr4"
"Collinear","LOWvPSE",0.0372918789577238,"chr4"
"Collinear","LOWvPSE",0.0386637437798757,"chr4"
"Collinear","LOWvPSE",0.0348339835969223,"chr4"
"Collinear","LOWvPSE",0.0347089053111937,"chr4"
"Collinear","LOWvPSE",0.0346404883462744,"chr4"
"Collinear","LOWvPSE",0.0347122503452986,"chr4"
"Collinear","LOWvPSE",0.0343889511860437,"chr4"
"Collinear","LOWvPSE",0.0343373340472973,"chr4"
"Collinear","LOWvPSE",0.0359584625573653,"chr4"
"Collinear","LOWvPSE",0.0323768949292915,"chr4"
"Collinear","LOWvPSE",0.0348351677684756,"chr4"
"Collinear","LOWvPSE",0.0325677808959697,"chr4"
"Collinear","LOWvPSE",0.0444999266105953,"chr4"
"Collinear","LOWvPSE",0.0369033321434604,"chr4"
"Collinear","LOWvPSE",0.0338054615175809,"chr4"
"Collinear","LOWvPSE",0.0347830905921666,"chr4"
"Collinear","LOWvPSE",0.0316926184737844,"chr4"
"Collinear","LOWvPSE",0.0366362697940904,"chr4"
"Collinear","LOWvPSE",0.0339905298226986,"chr4"
"Collinear","LOWvPSE",0.0348663589496749,"chr4"
"Collinear","LOWvPSE",0.0322563583410172,"chr4"
"Collinear","LOWvPSE",0.0351551691780409,"chr4"
"Collinear","LOWvPSE",0.00217189594785273,"chr4"
"Collinear","LOWvPSE",0.0343242000614617,"chr4"
"Collinear","LOWvPSE",0.0280988554725691,"chr4"
"Collinear","LOWvPSE",0.0329907819564973,"chr4"
"Collinear","LOWvPSE",0.0236387072037339,"chr4"
"Collinear","LOWvPSE",0.0381299132929197,"chr4"
"Collinear","LOWvPSE",0.0424349182284108,"chr4"
"Collinear","LOWvPSE",0.0412141263325362,"chr4"
"Collinear","LOWvPSE",0.0385344645191349,"chr4"
"Collinear","LOWvPSE",0.0317688333584417,"chr4"
"Collinear","LOWvPSE",0.0296401228991139,"chr4"
"Collinear","LOWvPSE",0.0363816217174714,"chr4"
"Collinear","LOWvPSE",0.0390258588322006,"chr4"
"Collinear","LOWvPSE",0.0338520685121941,"chr4"
"Collinear","LOWvPSE",0.0363529773482235,"chr4"
"Collinear","LOWvPSE",0.0377311797143145,"chr4"
"Collinear","LOWvPSE",0.0370912307009614,"chr4"
"Collinear","LOWvPSE",0.0384243109885249,"chr4"
"Collinear","LOWvPSE",0.0363443794285795,"chr4"
"Collinear","LOWvPSE",0.0417655456087665,"chr4"
"Collinear","LOWvPSE",0.0423199004856029,"chr4"
"Collinear","LOWvPSE",0.0366271287808775,"chr4"
"Collinear","LOWvPSE",0.0300563990707084,"chr4"
"Collinear","LOWvPSE",0.0318801173232766,"chr4"
"Collinear","LOWvPSE",0.0319798169970182,"chr4"
"Collinear","LOWvPSE",0.0378276210479304,"chr4"
"Collinear","LOWvPSE",0.0438452014776157,"chr4"
"Collinear","LOWvPSE",0.0473579280789967,"chr4"
"Collinear","LOWvPSE",0.0387585500676991,"chr4"
"Collinear","LOWvPSE",0.0334246368551796,"chr4"
"Collinear","LOWvPSE",0.0411788470800569,"chr4"
"Collinear","LOWvPSE",0.0459913207474263,"chr4"
"Collinear","LOWvPSE",0.0495359976441819,"chr4"
"Collinear","LOWvPSE",0.0360356989056046,"chr4"
"Collinear","LOWvPSE",0.0368064896043825,"chr4"
"Collinear","LOWvPSE",0.0368954242714622,"chr4"
"Collinear","LOWvPSE",0.0383048262121684,"chr4"
"Collinear","LOWvPSE",0.0351963050878728,"chr4"
"Collinear","LOWvPSE",0.0379958262131211,"chr4"
"Collinear","LOWvPSE",0.0318998873694413,"chr4"
"Collinear","LOWvPSE",0.0342275198253087,"chr4"
"Collinear","LOWvPSE",0.0357831775978719,"chr4"
"Collinear","LOWvPSE",0.0429443436388484,"chr4"
"Collinear","LOWvPSE",0.0398191489746545,"chr4"
"Collinear","LOWvPSE",0.0372682102233679,"chr4"
"Collinear","LOWvPSE",0.0351083850677235,"chr4"
"Collinear","LOWvPSE",0.0374575390945055,"chr4"
"Collinear","LOWvPSE",0.0309339012412177,"chr4"
"Collinear","LOWvPSE",0.0403613495552947,"chr4"
"Collinear","LOWvPSE",0.0415439311421054,"chr4"
"Collinear","LOWvPSE",0.0455320923161407,"chr4"
"Collinear","LOWvPSE",0.0318756901657228,"chr4"
"Collinear","LOWvPSE",0.0286066583218267,"chr4"
"Collinear","LOWvPSE",0.0314180801144189,"chr4"
"Collinear","LOWvPSE",0.0482332781578461,"chr4"
"Collinear","LOWvPSE",0.03969602977973,"chr4"
"Collinear","LOWvPSE",0.0404562028257822,"chr4"
"Collinear","LOWvPSE",0.039670519035205,"chr4"
"Collinear","LOWvPSE",0.040138100048652,"chr4"
"Collinear","LOWvPSE",0.0387578753829561,"chr4"
"Collinear","LOWvPSE",0.0371010731678182,"chr4"
"Collinear","LOWvPSE",0.0347614055575693,"chr4"
"Collinear","LOWvPSE",0.0364727151663172,"chr4"
"Collinear","LOWvPSE",0.0357703950501639,"chr4"
"Collinear","LOWvPSE",0.0384695500181327,"chr4"
"Collinear","LOWvPSE",0.0449225342396426,"chr4"
"Collinear","LOWvPSE",0.0422877120407527,"chr4"
"Collinear","LOWvPSE",0.0371773727404725,"chr4"
"Collinear","LOWvPSE",0.0307887582147062,"chr4"
"Collinear","LOWvPSE",0.0340954042348801,"chr4"
"Collinear","LOWvPSE",0.0374000117175183,"chr4"
"Collinear","LOWvPSE",0.0358762523025274,"chr4"
"Collinear","LOWvPSE",0.0278144063986584,"chr4"
"Collinear","LOWvPSE",0.02284236360367,"chr4"
"Collinear","LOWvPSE",0.0281250041197313,"chr4"
"Collinear","LOWvPSE",0.0230939457110122,"chr4"
"Collinear","LOWvPSE",0.0287379398415178,"chr4"
"Collinear","LOWvPSE",0.0347082366440645,"chr4"
"Collinear","LOWvPSE",0.0453880250682603,"chr4"
"Collinear","LOWvPSE",0.038407646675262,"chr4"
"Collinear","LOWvPSE",0.0359136809520268,"chr4"
"Collinear","LOWvPSE",0.0350485780765937,"chr4"
"Collinear","LOWvPSE",0.0318591307514583,"chr4"
"Collinear","LOWvPSE",0.0145052384894449,"chr4"
"Collinear","LOWvPSE",0.0207012066947146,"chr4"
"Collinear","LOWvPSE",0.00375092754657158,"chr4"
"Collinear","LOWvPSE",0.039635744748127,"chr4"
"Collinear","LOWvPSE",0.0280038119684384,"chr4"
"Collinear","LOWvPSE",0.033695529567011,"chr4"
"Collinear","LOWvPSE",0.0463062706411705,"chr4"
"Collinear","LOWvPSE",0.0451575296140748,"chr4"
"Collinear","LOWvPSE",0.0375617583813208,"chr4"
"Collinear","LOWvPSE",0.0405346292885352,"chr4"
"Collinear","LOWvPSE",0.0434470046493015,"chr4"
"Collinear","LOWvPSE",0.0409531517813771,"chr4"
"Collinear","LOWvPSE",0.0374757635720789,"chr4"
"Collinear","LOWvPSE",0.0386684433110857,"chr4"
"Collinear","LOWvPSE",0.0407257696871116,"chr4"
"Collinear","LOWvPSE",0.0359685191127526,"chr4"
"Collinear","LOWvPSE",0.0376542010958143,"chr4"
"Collinear","LOWvPSE",0.0387849065984913,"chr4"
"Collinear","LOWvPSE",0.0407557281982575,"chr4"
"Collinear","LOWvPSE",0.0196842773873516,"chr4"
"Collinear","LOWvPSE",0.0412361790870807,"chr4"
"Collinear","LOWvPSE",0.03739649229872,"chr4"
"Collinear","LOWvPSE",0.0376944758649211,"chr4"
"Collinear","LOWvPSE",0.0443974004873609,"chr4"
"Collinear","LOWvPSE",0.0390623980491913,"chr4"
"Collinear","LOWvPSE",0.0369475881078247,"chr4"
"Collinear","LOWvPSE",0.0405550737729862,"chr4"
"Collinear","LOWvPSE",0.0367234490779046,"chr4"
"Collinear","LOWvPSE",0.0326406027059666,"chr4"
"Collinear","LOWvPSE",0.037934125109502,"chr4"
"Collinear","LOWvPSE",0.031193935329149,"chr4"
"Collinear","LOWvPSE",0.0310119576292256,"chr4"
"Collinear","LOWvPSE",0.0351211602380643,"chr4"
"Collinear","LOWvPSE",0.0242076246276759,"chr4"
"Collinear","LOWvPSE",0.0252446867545063,"chr4"
"Collinear","LOWvPSE",0.0308909895963354,"chr4"
"Collinear","LOWvPSE",0.0317777708501662,"chr4"
"Collinear","LOWvPSE",0.0384079513806848,"chr4"
"Collinear","LOWvPSE",0.0359666558472239,"chr4"
"Collinear","LOWvPSE",0.0313455410414572,"chr4"
"Collinear","LOWvPSE",0.0504359147671794,"chr4"
"Collinear","LOWvPSE",0.0293859463886965,"chr4"
"Collinear","LOWvPSE",0.0353435590771439,"chr4"
"Collinear","LOWvPSE",0.0325887933802084,"chr4"
"Collinear","LOWvPSE",0.0422994740727651,"chr4"
"Collinear","LOWvPSE",0.0309447512301514,"chr4"
"Collinear","LOWvPSE",0.0416331255407453,"chr4"
"Collinear","LOWvPSE",0.0345901564098869,"chr4"
"Collinear","LOWvPSE",0.0318786084267072,"chr4"
"Collinear","LOWvPSE",0.0373510628747147,"chr4"
"Collinear","LOWvPSE",0.0395064583613769,"chr4"
"Collinear","LOWvPSE",0.0290092784841418,"chr4"
"Collinear","LOWvPSE",0.0312918910664663,"chr4"
"Collinear","LOWvPSE",0.0328048518593239,"chr4"
"Collinear","LOWvPSE",0.0339562558210109,"chr4"
"Collinear","LOWvPSE",0.0320610164481713,"chr4"
"Collinear","LOWvPSE",0.0334296337632504,"chr4"
"Collinear","LOWvPSE",0.0366114405806055,"chr4"
"Collinear","LOWvPSE",0.0367240898794604,"chr4"
"Collinear","LOWvPSE",0.0172905156409918,"chr4"
"Collinear","LOWvPSE",0.0496835876378547,"chr4"
"Collinear","LOWvPSE",0.0350106452816696,"chr4"
"Collinear","LOWvPSE",0.0442712901839496,"chr4"
"Collinear","LOWvPSE",0.0472355371722423,"chr4"
"Collinear","LOWvPSE",0.045587355327685,"chr4"
"Collinear","LOWvPSE",0.0475579279425579,"chr4"
"Collinear","LOWvPSE",0.0397764785753202,"chr4"
"Collinear","LOWvPSE",0.0312681545296564,"chr4"
"Collinear","LOWvPSE",0.034953188432773,"chr4"
"Collinear","LOWvPSE",0.0338785518218307,"chr4"
"Collinear","LOWvPSE",0.0368112735337066,"chr4"
"Collinear","LOWvPSE",0.0329121116686209,"chr4"
"Collinear","LOWvPSE",0.038347866844965,"chr4"
"Collinear","LOWvPSE",0.032644497473815,"chr4"
"Collinear","LOWvPSE",0.0273187600446771,"chr4"
"Collinear","LOWvPSE",0.0369828895414731,"chr4"
"Collinear","LOWvPSE",0.0419491034971951,"chr4"
"Collinear","LOWvPSE",0.024549063192264,"chr4"
"Collinear","LOWvPSE",0.0270044767028999,"chr4"
"Collinear","LOWvPSE",0.0263419365098107,"chr4"
"Collinear","LOWvPSE",0.0369928750649126,"chr4"
"Collinear","LOWvPSE",0.0128515459844392,"chr4"
"Collinear","LOWvPSE",0.00618092502794321,"chr4"
"Collinear","LOWvPSE",0.0332374990323722,"chr4"
"Collinear","LOWvPSE",0.0333920919563513,"chr4"
"Collinear","LOWvPSE",0.0369834515488461,"chr4"
"Collinear","LOWvPSE",0.0334941570962317,"chr4"
"Collinear","LOWvPSE",0.0338826923561154,"chr4"
"Collinear","LOWvPSE",0.0303258537527757,"chr4"
"Collinear","LOWvPSE",0.0280123044154707,"chr4"
"Collinear","LOWvPSE",0.0357450212856527,"chr4"
"Collinear","LOWvPSE",0.0383788433998942,"chr4"
"Collinear","LOWvPSE",0.032015423932951,"chr4"
"Collinear","LOWvPSE",0.0301304140464427,"chr4"
"Collinear","LOWvPSE",0.0382512208998203,"chr4"
"Collinear","LOWvPSE",0.027328276114904,"chr4"
"Collinear","LOWvPSE",0.0350704877834411,"chr4"
"Collinear","LOWvPSE",0.0397402581837983,"chr4"
"Collinear","LOWvPSE",0.0371001039090443,"chr4"
"Collinear","LOWvPSE",0.0354257702359753,"chr4"
"Collinear","LOWvPSE",0.0364205493570527,"chr4"
"Collinear","LOWvPSE",0.0256638935619865,"chr4"
"Collinear","LOWvPSE",0.0283536577014942,"chr4"
"Collinear","LOWvPSE",0.0274753504255437,"chr4"
"Collinear","LOWvPSE",0.0259840243513449,"chr4"
"Collinear","LOWvPSE",0.0389656261341353,"chr4"
"Collinear","LOWvPSE",0.0377854971488664,"chr4"
"Collinear","LOWvPSE",0.0395112136622993,"chr4"
"Collinear","LOWvPSE",0.0338897009409418,"chr4"
"Collinear","LOWvPSE",0.0337545692339004,"chr4"
"Collinear","LOWvPSE",0.0278022861779066,"chr4"
"Collinear","LOWvPSE",0.0340726986838679,"chr4"
"Collinear","LOWvPSE",0.0295620293070387,"chr4"
"Collinear","LOWvPSE",0.00492166739490398,"chr4"
"Collinear","LOWvPSE",0.0341319652607661,"chr4"
"Collinear","LOWvPSE",0.0381394877105753,"chr4"
"Collinear","LOWvPSE",0.0349887911261352,"chr4"
"Collinear","LOWvPSE",0.035008687076054,"chr4"
"Collinear","LOWvPSE",0.0371104282670217,"chr4"
"Collinear","LOWvPSE",0.0301693040757987,"chr4"
"Collinear","LOWvPSE",0.03175812174652,"chr4"
"Collinear","LOWvPSE",0.0273114812161572,"chr4"
"Collinear","LOWvPSE",0.0382339129679378,"chr4"
"Collinear","LOWvPSE",0.0370809116244977,"chr4"
"Collinear","LOWvPSE",0.0373069947614721,"chr4"
"Collinear","LOWvPSE",0.0335647411052754,"chr4"
"Collinear","LOWvPSE",0.0334158711093834,"chr4"
"Collinear","LOWvPSE",0.0335434246871128,"chr4"
"Collinear","LOWvPSE",0.0363045047350425,"chr4"
"Collinear","LOWvPSE",0.0356011125611422,"chr4"
"Collinear","LOWvPSE",0.0343249645515164,"chr4"
"Collinear","LOWvPSE",0.0275715482882694,"chr4"
"Collinear","LOWvPSE",0.0285936647926922,"chr4"
"Collinear","LOWvPSE",0.0287029584446122,"chr4"
"Collinear","LOWvPSE",0.032084460931064,"chr4"
"Collinear","LOWvPSE",0.0289189805594886,"chr4"
"Collinear","LOWvPSE",0.0271316891530753,"chr4"
"Collinear","LOWvPSE",0.0281237114193043,"chr4"
"Collinear","LOWvPSE",0.0393480224717724,"chr4"
"Collinear","LOWvPSE",0.0270814604366216,"chr4"
"Collinear","LOWvPSE",0.0290655986796481,"chr4"
"Collinear","LOWvPSE",0.0406017718316119,"chr4"
"Collinear","LOWvPSE",0.0409925107817323,"chr4"
"Collinear","LOWvPSE",0.0323422175874878,"chr4"
"Collinear","LOWvPSE",0.0322711351493241,"chr4"
"Collinear","LOWvPSE",0.0344055418381665,"chr4"
"Collinear","LOWvPSE",0.0318990123006192,"chr4"
"Collinear","LOWvPSE",0.0357214443400244,"chr4"
"Collinear","LOWvPSE",0.0324672760126375,"chr4"
"Collinear","LOWvPSE",0.0360767434771606,"chr4"
"Collinear","LOWvPSE",0.0349032194382079,"chr4"
"Collinear","LOWvPSE",0.0357603654619287,"chr4"
"Collinear","LOWvPSE",0.0317464514663307,"chr4"
"Collinear","LOWvPSE",0.036006519775141,"chr4"
"Collinear","LOWvPSE",0.0306711346373163,"chr4"
"Collinear","LOWvPSE",0.0300400254362386,"chr4"
"Collinear","LOWvPSE",0.0331288367483803,"chr4"
"Collinear","LOWvPSE",0.0345450732717072,"chr4"
"Collinear","LOWvPSE",0.0297817053619441,"chr4"
"Collinear","LOWvPSE",0.0287158703108703,"chr4"
"Inverted","LOWvBOG",0.0407913714299488,"chrXL"
"Inverted","LOWvBOG",0.036047497542518,"chrXL"
"Inverted","LOWvBOG",0.0383113917824395,"chrXL"
"Inverted","LOWvBOG",0.0387679237628663,"chrXL"
"Inverted","LOWvBOG",0.0446799698852177,"chrXL"
"Inverted","LOWvBOG",0.0378077894168203,"chrXL"
"Inverted","LOWvBOG",0.0412016147496423,"chrXL"
"Inverted","LOWvBOG",0.0357280183826811,"chrXL"
"Inverted","LOWvBOG",0.0354466212678259,"chrXL"
"Inverted","LOWvBOG",0.0418344859346731,"chrXL"
"Inverted","LOWvBOG",0.0364520372212521,"chrXL"
"Inverted","LOWvBOG",0.0331615319373533,"chrXL"
"Inverted","LOWvBOG",0.0321290789235649,"chrXL"
"Inverted","LOWvBOG",0.0369187820171869,"chrXL"
"Inverted","LOWvBOG",0.0351448049480357,"chrXL"
"Inverted","LOWvBOG",0.0401904652843341,"chrXL"
"Inverted","LOWvBOG",0.0308243685441582,"chrXL"
"Inverted","LOWvBOG",0.0394142942874718,"chrXL"
"Inverted","LOWvBOG",0.0354587695457066,"chrXL"
"Inverted","LOWvBOG",0.0267129262784992,"chrXL"
"Inverted","LOWvBOG",0.031523994714927,"chrXL"
"Inverted","LOWvBOG",0.0342891499382881,"chrXL"
"Inverted","LOWvBOG",0.0438872203768956,"chrXL"
"Inverted","LOWvBOG",0.0386535954291847,"chrXL"
"Inverted","LOWvBOG",0.0383355918726246,"chrXL"
"Inverted","LOWvBOG",0.0387173589980869,"chrXL"
"Inverted","LOWvBOG",0.0376244358507138,"chrXL"
"Inverted","LOWvBOG",0.038914098987906,"chrXL"
"Inverted","LOWvBOG",0.0415648044770887,"chrXL"
"Inverted","LOWvBOG",0.0384230407588345,"chrXL"
"Inverted","LOWvBOG",0.0339663790336742,"chrXL"
"Inverted","LOWvBOG",0.028099873892122,"chrXL"
"Inverted","LOWvBOG",0.0324224293104706,"chrXL"
"Inverted","LOWvBOG",0.0395281237549079,"chrXL"
"Inverted","LOWvBOG",0.0424263337811554,"chrXL"
"Inverted","LOWvBOG",0.0460688900007556,"chrXL"
"Inverted","LOWvBOG",0.0411294452652545,"chrXL"
"Inverted","LOWvBOG",0.0406826242240461,"chrXL"
"Inverted","LOWvBOG",0.035164891759594,"chrXL"
"Inverted","LOWvBOG",0.0410551126675776,"chrXL"
"Inverted","LOWvBOG",0.0384768240412897,"chrXL"
"Inverted","LOWvBOG",0.0375685309787326,"chrXL"
"Inverted","LOWvBOG",0.0359843287798454,"chrXL"
"Inverted","LOWvBOG",0.0355495502512791,"chrXL"
"Inverted","LOWvBOG",0.0335951319136639,"chrXL"
"Inverted","LOWvBOG",0.0316666932181095,"chrXL"
