"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030304.1",26376048,26389766,-0.045174,-0.047006,-0.012942,26.376048,26.389766,26.382907,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26389826,26397414,-0.095187,-0.073584,-0.030853,26.389826,26.397414,26.39362,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26397423,26401290,0.241879,0.215842,0.110123,26.397423,26.40129,26.3993565,"Chr2",0.215842,"Collinear","CollinearFR"
"NC_030304.1",26401345,26408802,0.001386,0.001101,0.000404,26.401345,26.408802,26.4050735,"Chr2",0.001101,"Collinear","CollinearFR"
"NC_030304.1",26408837,26419398,-0.057692,-0.052934,-0.020055,26.408837,26.419398,26.4141175,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26421030,26434968,-0.241656,-0.09692,-0.046451,26.42103,26.434968,26.427999,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26435001,26450677,0.02303,0.014592,0.006094,26.435001,26.450677,26.442839,"Chr2",0.014592,"Collinear","CollinearFR"
"NC_030304.1",26450747,26466183,-0.132454,-0.082606,-0.029417,26.450747,26.466183,26.458465,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26466397,26473117,0.091494,0.103155,0.043388,26.466397,26.473117,26.469757,"Chr2",0.103155,"Collinear","CollinearFR"
"NC_030304.1",26473126,26479298,0.074991,0.063674,0.029427,26.473126,26.479298,26.476212,"Chr2",0.063674,"Collinear","CollinearFR"
"NC_030304.1",26479321,26487938,0.221498,0.177698,0.071216,26.479321,26.487938,26.4836295,"Chr2",0.177698,"Collinear","CollinearFR"
"NC_030304.1",26487939,26500175,-0.285017,-0.356902,-0.106424,26.487939,26.500175,26.494057,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26500176,26507436,0.266419,0.215908,0.105167,26.500176,26.507436,26.503806,"Chr2",0.215908,"Collinear","CollinearFR"
"NC_030304.1",26507439,26529121,-0.138282,-0.142965,-0.04777,26.507439,26.529121,26.51828,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26529131,26555732,0.299593,0.13159,0.062623,26.529131,26.555732,26.5424315,"Chr2",0.13159,"Collinear","CollinearFR"
"NC_030304.1",26555737,26621314,0.15982,0.06645,0.03124,26.555737,26.621314,26.5885255,"Chr2",0.06645,"Collinear","CollinearFR"
"NC_030304.1",26624320,26650898,0.087818,0.051499,0.01932,26.62432,26.650898,26.637609,"Chr2",0.051499,"Collinear","CollinearFR"
"NC_030304.1",26651192,26678582,0.090728,0.038227,0.016955,26.651192,26.678582,26.664887,"Chr2",0.038227,"Collinear","CollinearFR"
"NC_030304.1",26679105,26699121,0.107617,0.05929,0.026618,26.679105,26.699121,26.689113,"Chr2",0.05929,"Collinear","CollinearFR"
"NC_030304.1",26699123,26724566,0.234623,0.13373,0.067424,26.699123,26.724566,26.7118445,"Chr2",0.13373,"Collinear","CollinearFR"
"NC_030304.1",26724851,26757282,-0.217111,-0.11821,-0.052235,26.724851,26.757282,26.7410665,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26757799,26766906,0.097041,0.059989,0.026347,26.757799,26.766906,26.7623525,"Chr2",0.059989,"Collinear","CollinearFR"
"NC_030304.1",26766963,26786037,0.160383,0.067226,0.031334,26.766963,26.786037,26.7765,"Chr2",0.067226,"Collinear","CollinearFR"
"NC_030304.1",26786232,26802586,-0.239686,-0.096212,-0.043855,26.786232,26.802586,26.794409,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26802601,26826952,0.048522,0.014609,0.005577,26.802601,26.826952,26.8147765,"Chr2",0.014609,"Collinear","CollinearFR"
"NC_030304.1",26827768,26845589,0.072129,0.028202,0.015558,26.827768,26.845589,26.8366785,"Chr2",0.028202,"Collinear","CollinearFR"
"NC_030304.1",26845703,26858280,-0.100563,-0.056043,-0.021425,26.845703,26.85828,26.8519915,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26858563,26869421,-0.127132,-0.072545,-0.027805,26.858563,26.869421,26.863992,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26870089,26876098,-0.02725,-0.022713,-0.008043,26.870089,26.876098,26.8730935,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26876161,26894885,0.080036,0.054988,0.020835,26.876161,26.894885,26.885523,"Chr2",0.054988,"Collinear","CollinearFR"
"NC_030304.1",26894894,26921319,0.243638,0.088525,0.044225,26.894894,26.921319,26.9081065,"Chr2",0.088525,"Collinear","CollinearFR"
"NC_030304.1",26921813,26936062,0.064903,0.045593,0.021738,26.921813,26.936062,26.9289375,"Chr2",0.045593,"Collinear","CollinearFR"
"NC_030304.1",26936150,26949988,0.135195,0.10748,0.033948,26.93615,26.949988,26.943069,"Chr2",0.10748,"Collinear","CollinearFR"
"NC_030304.1",26950021,26987132,-0.000387,-0.000194,-8.6e-05,26.950021,26.987132,26.9685765,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",26987264,26991932,0.164642,0.134115,0.068952,26.987264,26.991932,26.989598,"Chr2",0.134115,"Collinear","CollinearFR"
"NC_030304.1",26991984,27008350,0.279671,0.109718,0.048173,26.991984,27.00835,27.000167,"Chr2",0.109718,"Collinear","CollinearFR"
"NC_030304.1",27009414,27027846,0.362307,0.151234,0.077107,27.009414,27.027846,27.01863,"Chr2",0.151234,"Collinear","CollinearFR"
"NC_030304.1",27027852,27043262,-0.426822,-0.306716,-0.101468,27.027852,27.043262,27.035557,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27043409,27056692,-0.087079,-0.047296,-0.018299,27.043409,27.056692,27.0500505,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27057133,27071952,-0.016968,-0.009579,-0.003259,27.057133,27.071952,27.0645425,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27071961,27082159,0.222797,0.107409,0.039699,27.071961,27.082159,27.07706,"Chr2",0.107409,"Collinear","CollinearFR"
"NC_030304.1",27082333,27088255,-0.211986,-0.164294,-0.074181,27.082333,27.088255,27.085294,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27088366,27104329,-0.009869,-0.003709,-0.001669,27.088366,27.104329,27.0963475,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27104530,27128080,0.123953,0.063323,0.030172,27.10453,27.12808,27.116305,"Chr2",0.063323,"Collinear","CollinearFR"
"NC_030304.1",27128147,27139652,0.228249,0.112072,0.050086,27.128147,27.139652,27.1338995,"Chr2",0.112072,"Collinear","CollinearFR"
"NC_030304.1",27139790,27146175,-0.052572,-0.042654,-0.015187,27.13979,27.146175,27.1429825,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27146279,27158512,0.10407,0.048602,0.025764,27.146279,27.158512,27.1523955,"Chr2",0.048602,"Collinear","CollinearFR"
"NC_030304.1",27158732,27171189,-0.012303,-0.004424,-0.002414,27.158732,27.171189,27.1649605,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27171209,27181065,0.00916,0.006667,0.0025,27.171209,27.181065,27.176137,"Chr2",0.006667,"Collinear","CollinearFR"
"NC_030304.1",27181067,27189262,0.084462,0.06592,0.02399,27.181067,27.189262,27.1851645,"Chr2",0.06592,"Collinear","CollinearFR"
"NC_030304.1",27189288,27205094,-0.101069,-0.05599,-0.021537,27.189288,27.205094,27.197191,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27205124,27218432,0.074004,0.031287,0.015636,27.205124,27.218432,27.211778,"Chr2",0.031287,"Collinear","CollinearFR"
"NC_030304.1",27218452,27239150,-0.019413,-0.01124,-0.004738,27.218452,27.23915,27.228801,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27239557,27259721,0.032981,0.016458,0.00785,27.239557,27.259721,27.249639,"Chr2",0.016458,"Collinear","CollinearFR"
"NC_030304.1",27259834,27274483,-0.191439,-0.126692,-0.038095,27.259834,27.274483,27.2671585,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27274490,27286609,0.146754,0.072303,0.030388,27.27449,27.286609,27.2805495,"Chr2",0.072303,"Collinear","CollinearFR"
"NC_030304.1",27286616,27300397,-0.060029,-0.045825,-0.015514,27.286616,27.300397,27.2935065,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27300471,27312685,0.189657,0.104113,0.038967,27.300471,27.312685,27.306578,"Chr2",0.104113,"Collinear","CollinearFR"
"NC_030304.1",27312796,27326896,-0.151768,-0.098977,-0.03606,27.312796,27.326896,27.319846,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27326919,27336499,-0.034354,-0.017093,-0.008616,27.326919,27.336499,27.331709,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27336602,27346800,-0.083531,-0.03985,-0.016486,27.336602,27.3468,27.341701,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27346881,27357736,0.035097,0.022712,0.009246,27.346881,27.357736,27.3523085,"Chr2",0.022712,"Collinear","CollinearFR"
"NC_030304.1",27358247,27367598,0.151991,0.106438,0.043664,27.358247,27.367598,27.3629225,"Chr2",0.106438,"Collinear","CollinearFR"
"NC_030304.1",27367601,27385015,0.038768,0.030284,0.010123,27.367601,27.385015,27.376308,"Chr2",0.030284,"Collinear","CollinearFR"
"NC_030304.1",27385017,27397800,-0.097216,-0.107337,-0.042062,27.385017,27.3978,27.3914085,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27398329,27420023,-0.024215,-0.010807,-0.006485,27.398329,27.420023,27.409176,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27420095,27442493,-0.17704,-0.057168,-0.026839,27.420095,27.442493,27.431294,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27442897,27468782,0.059537,0.016962,0.009532,27.442897,27.468782,27.4558395,"Chr2",0.016962,"Collinear","CollinearFR"
"NC_030304.1",27469382,27482685,0.22247,0.080038,0.039386,27.469382,27.482685,27.4760335,"Chr2",0.080038,"Collinear","CollinearFR"
"NC_030304.1",27482751,27489596,-0.09387,-0.075107,-0.028488,27.482751,27.489596,27.4861735,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27489608,27498848,0.061265,0.036207,0.014107,27.489608,27.498848,27.494228,"Chr2",0.036207,"Collinear","CollinearFR"
"NC_030304.1",27498914,27504849,0.026842,0.025397,0.009718,27.498914,27.504849,27.5018815,"Chr2",0.025397,"Collinear","CollinearFR"
"NC_030304.1",27504947,27512825,0.066786,0.054173,0.017516,27.504947,27.512825,27.508886,"Chr2",0.054173,"Collinear","CollinearFR"
"NC_030304.1",27512839,27529377,0.012086,0.007729,0.00315,27.512839,27.529377,27.521108,"Chr2",0.007729,"Collinear","CollinearFR"
"NC_030304.1",27529380,27545642,-0.134094,-0.091928,-0.037385,27.52938,27.545642,27.537511,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27545682,27564640,0.137123,0.095986,0.040474,27.545682,27.56464,27.555161,"Chr2",0.095986,"Collinear","CollinearFR"
"NC_030304.1",27564843,27582694,0.088431,0.051302,0.021675,27.564843,27.582694,27.5737685,"Chr2",0.051302,"Collinear","CollinearFR"
"NC_030304.1",27582758,27600262,-0.212143,-0.126985,-0.05335,27.582758,27.600262,27.59151,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27600471,27620480,0.044802,0.021068,0.007068,27.600471,27.62048,27.6104755,"Chr2",0.021068,"Collinear","CollinearFR"
"NC_030304.1",27621703,27654927,0.123132,0.046806,0.017766,27.621703,27.654927,27.638315,"Chr2",0.046806,"Collinear","CollinearFR"
"NC_030304.1",27654993,27672029,0.00583,0.002942,0.001103,27.654993,27.672029,27.663511,"Chr2",0.002942,"Collinear","CollinearFR"
"NC_030304.1",27672032,27688809,0.108118,0.050532,0.022434,27.672032,27.688809,27.6804205,"Chr2",0.050532,"Collinear","CollinearFR"
"NC_030304.1",27688822,27702958,0.044674,0.026357,0.009331,27.688822,27.702958,27.69589,"Chr2",0.026357,"Collinear","CollinearFR"
"NC_030304.1",27702986,27720950,0.040227,0.019485,0.009792,27.702986,27.72095,27.711968,"Chr2",0.019485,"Collinear","CollinearFR"
"NC_030304.1",27721054,27743164,0.07763,0.038248,0.018833,27.721054,27.743164,27.732109,"Chr2",0.038248,"Collinear","CollinearFR"
"NC_030304.1",27743910,27759862,-0.060809,-0.037007,-0.015236,27.74391,27.759862,27.751886,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27760365,27776384,0.317462,0.131186,0.062232,27.760365,27.776384,27.7683745,"Chr2",0.131186,"Collinear","CollinearFR"
"NC_030304.1",27776388,27786144,0.038525,0.027513,0.010105,27.776388,27.786144,27.781266,"Chr2",0.027513,"Collinear","CollinearFR"
"NC_030304.1",27786145,27795374,0.15848,0.091388,0.039633,27.786145,27.795374,27.7907595,"Chr2",0.091388,"Collinear","CollinearFR"
"NC_030304.1",27795404,27799027,0.006195,0.005433,0.001992,27.795404,27.799027,27.7972155,"Chr2",0.005433,"Collinear","CollinearFR"
"NC_030304.1",27799091,27809446,-0.027912,-0.028208,-0.01061,27.799091,27.809446,27.8042685,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27809589,27817057,0.203261,0.157186,0.091861,27.809589,27.817057,27.813323,"Chr2",0.157186,"Collinear","CollinearFR"
"NC_030304.1",27817061,27829949,-0.13473,-0.102276,-0.03255,27.817061,27.829949,27.823505,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27829989,27842552,-0.000788,-0.000495,-0.000172,27.829989,27.842552,27.8362705,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27842590,27855738,-0.099788,-0.041759,-0.016965,27.84259,27.855738,27.849164,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27855835,27866527,0.038166,0.016783,0.008203,27.855835,27.866527,27.861181,"Chr2",0.016783,"Collinear","CollinearFR"
"NC_030304.1",27866646,27868935,0.149137,0.198986,0.101535,27.866646,27.868935,27.8677905,"Chr2",0.198986,"Collinear","CollinearFR"
"NC_030304.1",27868943,27877337,0.086727,0.040769,0.0153,27.868943,27.877337,27.87314,"Chr2",0.040769,"Collinear","CollinearFR"
"NC_030304.1",27877351,27891437,-0.025963,-0.010816,-0.005192,27.877351,27.891437,27.884394,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27891451,27905744,0.15883,0.087115,0.0382,27.891451,27.905744,27.8985975,"Chr2",0.087115,"Collinear","CollinearFR"
"NC_030304.1",27905829,27919750,-0.226012,-0.171297,-0.053962,27.905829,27.91975,27.9127895,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27919801,27927169,0.110097,0.062188,0.025096,27.919801,27.927169,27.923485,"Chr2",0.062188,"Collinear","CollinearFR"
"NC_030304.1",27927255,27933537,0.042189,0.035392,0.011843,27.927255,27.933537,27.930396,"Chr2",0.035392,"Collinear","CollinearFR"
"NC_030304.1",27933567,27941033,-0.13924,-0.110488,-0.041379,27.933567,27.941033,27.9373,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",27941035,27959399,0.151655,0.105327,0.037823,27.941035,27.959399,27.950217,"Chr2",0.105327,"Collinear","CollinearFR"
"NC_030304.1",27959415,27993525,0.204226,0.124011,0.048555,27.959415,27.993525,27.97647,"Chr2",0.124011,"Collinear","CollinearFR"
"NC_030304.1",27993574,28004229,-0.122724,-0.06708,-0.024396,27.993574,28.004229,27.9989015,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28004421,28024128,0.105833,0.052955,0.023358,28.004421,28.024128,28.0142745,"Chr2",0.052955,"Collinear","CollinearFR"
"NC_030304.1",28024887,28048315,0.021125,0.007676,0.003127,28.024887,28.048315,28.036601,"Chr2",0.007676,"Collinear","CollinearFR"
"NC_030304.1",28048402,28071083,0.150277,0.049474,0.022775,28.048402,28.071083,28.0597425,"Chr2",0.049474,"Collinear","CollinearFR"
"NC_030304.1",28071258,28088878,0.170619,0.077684,0.032841,28.071258,28.088878,28.080068,"Chr2",0.077684,"Collinear","CollinearFR"
"NC_030304.1",28088927,28104885,0.180185,0.075923,0.034781,28.088927,28.104885,28.096906,"Chr2",0.075923,"Collinear","CollinearFR"
"NC_030304.1",28104976,28120279,-0.10345,-0.064773,-0.021512,28.104976,28.120279,28.1126275,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28121001,28138429,0.157532,0.084275,0.0299,28.121001,28.138429,28.129715,"Chr2",0.084275,"Collinear","CollinearFR"
"NC_030304.1",28138775,28151530,0.005614,0.003536,0.001265,28.138775,28.15153,28.1451525,"Chr2",0.003536,"Collinear","CollinearFR"
"NC_030304.1",28151565,28164410,-0.147556,-0.100018,-0.038314,28.151565,28.16441,28.1579875,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28164433,28192202,-0.03264,-0.009525,-0.005448,28.164433,28.192202,28.1783175,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28192207,28202060,-0.043256,-0.039948,-0.010842,28.192207,28.20206,28.1971335,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28202085,28213889,0.085149,0.068849,0.023081,28.202085,28.213889,28.207987,"Chr2",0.068849,"Collinear","CollinearFR"
"NC_030304.1",28213892,28223107,0.180469,0.172276,0.066923,28.213892,28.223107,28.2184995,"Chr2",0.172276,"Collinear","CollinearFR"
"NC_030304.1",28223109,28229313,0.041556,0.04896,0.020172,28.223109,28.229313,28.226211,"Chr2",0.04896,"Collinear","CollinearFR"
"NC_030304.1",28229392,28238343,-0.272334,-0.400445,-0.095037,28.229392,28.238343,28.2338675,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28238365,28249416,0.018115,0.013739,0.005579,28.238365,28.249416,28.2438905,"Chr2",0.013739,"Collinear","CollinearFR"
"NC_030304.1",28249441,28256773,0.02346,0.028932,0.008443,28.249441,28.256773,28.253107,"Chr2",0.028932,"Collinear","CollinearFR"
"NC_030304.1",28256777,28267461,-0.008094,-0.009176,-0.002464,28.256777,28.267461,28.262119,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28267486,28280771,-0.16819,-0.240748,-0.046797,28.267486,28.280771,28.2741285,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28280785,28292882,-0.065233,-0.045743,-0.015614,28.280785,28.292882,28.2868335,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28292921,28302944,-0.076712,-0.050709,-0.018417,28.292921,28.302944,28.2979325,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28302953,28312507,0.157195,0.102189,0.052469,28.302953,28.312507,28.30773,"Chr2",0.102189,"Collinear","CollinearFR"
"NC_030304.1",28312639,28325611,-0.158051,-0.117708,-0.04165,28.312639,28.325611,28.319125,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28325619,28343070,0.2375,0.147502,0.062097,28.325619,28.34307,28.3343445,"Chr2",0.147502,"Collinear","CollinearFR"
"NC_030304.1",28343352,28358613,-0.049928,-0.031612,-0.012509,28.343352,28.358613,28.3509825,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28358659,28371658,0.026916,0.016357,0.007359,28.358659,28.371658,28.3651585,"Chr2",0.016357,"Collinear","CollinearFR"
"NC_030304.1",28371682,28381708,-0.113254,-0.089132,-0.038614,28.371682,28.381708,28.376695,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28381717,28400498,-0.108217,-0.059722,-0.023718,28.381717,28.400498,28.3911075,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28400646,28425919,0.107866,0.04926,0.027084,28.400646,28.425919,28.4132825,"Chr2",0.04926,"Collinear","CollinearFR"
"NC_030304.1",28426323,28444863,-0.076282,-0.024271,-0.01333,28.426323,28.444863,28.435593,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28444896,28457477,0.054838,0.034837,0.012674,28.444896,28.457477,28.4511865,"Chr2",0.034837,"Collinear","CollinearFR"
"NC_030304.1",28457571,28474494,0.095075,0.049418,0.01959,28.457571,28.474494,28.4660325,"Chr2",0.049418,"Collinear","CollinearFR"
"NC_030304.1",28475127,28490443,-0.07447,-0.061567,-0.020461,28.475127,28.490443,28.482785,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",28490744,28507315,0.133145,0.114538,0.046419,28.490744,28.507315,28.4990295,"Chr2",0.114538,"Collinear",NA
"NC_030304.1",28507362,28515096,0.050601,0.045519,0.021431,28.507362,28.515096,28.511229,"Chr2",0.045519,"Collinear",NA
"NC_030304.1",28515258,28519748,0.108401,0.092151,0.038344,28.515258,28.519748,28.517503,"Chr2",0.092151,"Collinear",NA
"NC_030304.1",28519751,28526570,-0.156031,-0.253158,-0.065397,28.519751,28.52657,28.5231605,"Chr2",NA,"Collinear",NA
"NC_030304.1",28526730,28535413,-0.039425,-0.039354,-0.015384,28.52673,28.535413,28.5310715,"Chr2",NA,"Collinear",NA
"NC_030304.1",28535414,28546149,0.046033,0.031982,0.014468,28.535414,28.546149,28.5407815,"Chr2",0.031982,"Collinear",NA
"NC_030304.1",28546161,28561712,-0.088394,-0.045982,-0.018394,28.546161,28.561712,28.5539365,"Chr2",NA,"Collinear",NA
"NC_030304.1",28561802,28573879,0.123381,0.127588,0.040013,28.561802,28.573879,28.5678405,"Chr2",0.127588,"Collinear",NA
"NC_030304.1",28573890,28590654,0.000213,0.000172,5.8e-05,28.57389,28.590654,28.582272,"Chr2",0.000172,"Collinear",NA
"NC_030304.1",28590776,28602717,-0.004626,-0.00327,-0.001194,28.590776,28.602717,28.5967465,"Chr2",NA,"Collinear",NA
"NC_030304.1",28602820,28616716,-0.037023,-0.01921,-0.009925,28.60282,28.616716,28.609768,"Chr2",NA,"Collinear",NA
"NC_030304.1",28616740,28632432,0.218257,0.125074,0.055619,28.61674,28.632432,28.624586,"Chr2",0.125074,"Collinear",NA
"NC_030304.1",28632491,28652723,0.067753,0.029632,0.011076,28.632491,28.652723,28.642607,"Chr2",0.029632,"Collinear",NA
"NC_030304.1",28652921,28660500,0.021491,0.013256,0.00456,28.652921,28.6605,28.6567105,"Chr2",0.013256,"Collinear",NA
"NC_030304.1",28660571,28676372,0.022267,0.010102,0.004094,28.660571,28.676372,28.6684715,"Chr2",0.010102,"Collinear",NA
"NC_030304.1",28676586,28691508,0.17342,0.081187,0.031442,28.676586,28.691508,28.684047,"Chr2",0.081187,"Collinear",NA
"NC_030304.1",28691589,28707001,0.110509,0.04559,0.022873,28.691589,28.707001,28.699295,"Chr2",0.04559,"Collinear",NA
"NC_030304.1",28707065,28722756,-0.139042,-0.047741,-0.022393,28.707065,28.722756,28.7149105,"Chr2",NA,"Collinear",NA
"NC_030304.1",28722853,28734514,0.162419,0.052851,0.031165,28.722853,28.734514,28.7286835,"Chr2",0.052851,"Collinear",NA
"NC_030304.1",28734553,28750508,0.118384,0.066608,0.028612,28.734553,28.750508,28.7425305,"Chr2",0.066608,"Collinear",NA
"NC_030304.1",28750949,28767762,-0.260297,-0.159332,-0.051607,28.750949,28.767762,28.7593555,"Chr2",NA,"Collinear",NA
"NC_030304.1",28767792,28791733,-0.128986,-0.028294,-0.01435,28.767792,28.791733,28.7797625,"Chr2",NA,"Collinear",NA
"NC_030304.1",28791901,28802430,0.053037,0.036802,0.014376,28.791901,28.80243,28.7971655,"Chr2",0.036802,"Collinear",NA
"NC_030304.1",28802433,28814774,0.008302,0.004594,0.001993,28.802433,28.814774,28.8086035,"Chr2",0.004594,"Collinear",NA
"NC_030304.1",28815001,28844494,0.156258,0.048909,0.024276,28.815001,28.844494,28.8297475,"Chr2",0.048909,"Collinear",NA
"NC_030304.1",28844827,28861042,0.222634,0.101689,0.047803,28.844827,28.861042,28.8529345,"Chr2",0.101689,"Collinear",NA
"NC_030304.1",28861043,28878045,0.010992,0.005156,0.002222,28.861043,28.878045,28.869544,"Chr2",0.005156,"Collinear",NA
"NC_030304.1",28878281,28893102,-0.165824,-0.105138,-0.035488,28.878281,28.893102,28.8856915,"Chr2",NA,"Collinear",NA
"NC_030304.1",28893299,28909808,0.068772,0.033309,0.016053,28.893299,28.909808,28.9015535,"Chr2",0.033309,"Collinear",NA
"NC_030304.1",28909817,28928422,0.19227,0.09038,0.032596,28.909817,28.928422,28.9191195,"Chr2",0.09038,"Collinear",NA
"NC_030304.1",28928639,28950388,0.191019,0.115103,0.036839,28.928639,28.950388,28.9395135,"Chr2",0.115103,"Collinear",NA
"NC_030304.1",28950839,28976076,-0.158116,-0.050218,-0.019579,28.950839,28.976076,28.9634575,"Chr2",NA,"Collinear",NA
"NC_030304.1",28976315,29003282,0.053539,0.02442,0.007945,28.976315,29.003282,28.9897985,"Chr2",0.02442,"Collinear",NA
"NC_030304.1",29003539,29021137,-0.138734,-0.120391,-0.038736,29.003539,29.021137,29.012338,"Chr2",NA,"Collinear",NA
"NC_030304.1",29021143,29047838,0.061925,0.027748,0.011038,29.021143,29.047838,29.0344905,"Chr2",0.027748,"Collinear",NA
"NC_030304.1",29048294,29075177,-0.134434,-0.095923,-0.028574,29.048294,29.075177,29.0617355,"Chr2",NA,"Collinear",NA
"NC_030304.1",29075347,29084614,0.068985,0.038412,0.020817,29.075347,29.084614,29.0799805,"Chr2",0.038412,"Collinear",NA
"NC_030304.1",29084624,29094754,0.152044,0.092243,0.037002,29.084624,29.094754,29.089689,"Chr2",0.092243,"Collinear",NA
"NC_030304.1",29094784,29107272,0.118965,0.075335,0.027966,29.094784,29.107272,29.101028,"Chr2",0.075335,"Collinear",NA
"NC_030304.1",29107612,29117337,-0.028292,-0.028562,-0.009248,29.107612,29.117337,29.1124745,"Chr2",NA,"Collinear",NA
"NC_030304.1",29117358,29129469,-0.117315,-0.08502,-0.02355,29.117358,29.129469,29.1234135,"Chr2",NA,"Collinear",NA
"NC_030304.1",29129490,29138599,0.250423,0.183707,0.075757,29.12949,29.138599,29.1340445,"Chr2",0.183707,"Collinear",NA
"NC_030304.1",29138796,29147597,-0.052043,-0.05888,-0.016702,29.138796,29.147597,29.1431965,"Chr2",NA,"Collinear",NA
"NC_030304.1",29147602,29156505,-0.010762,-0.011464,-0.004064,29.147602,29.156505,29.1520535,"Chr2",NA,"Collinear",NA
"NC_030304.1",29156736,29170887,-0.049177,-0.035782,-0.011653,29.156736,29.170887,29.1638115,"Chr2",NA,"Collinear",NA
"NC_030304.1",29171003,29177522,-0.052915,-0.062245,-0.01836,29.171003,29.177522,29.1742625,"Chr2",NA,"Collinear",NA
"NC_030304.1",29177746,29183220,-0.091685,-0.113668,-0.039553,29.177746,29.18322,29.180483,"Chr2",NA,"Collinear",NA
"NC_030304.1",29183486,29194865,0.227331,0.144038,0.066973,29.183486,29.194865,29.1891755,"Chr2",0.144038,"Collinear",NA
"NC_030304.1",29194914,29205967,-0.001658,-0.00133,-0.000438,29.194914,29.205967,29.2004405,"Chr2",NA,"Collinear",NA
"NC_030304.1",29206121,29218962,0.042152,0.034554,0.011218,29.206121,29.218962,29.2125415,"Chr2",0.034554,"Collinear",NA
"NC_030304.1",29219150,29228589,-0.24871,-0.201367,-0.059331,29.21915,29.228589,29.2238695,"Chr2",NA,"Collinear",NA
"NC_030304.1",29228602,29240652,0.185886,0.1111,0.053488,29.228602,29.240652,29.234627,"Chr2",0.1111,"Collinear",NA
"NC_030304.1",29240703,29252620,0.056822,0.028809,0.012842,29.240703,29.25262,29.2466615,"Chr2",0.028809,"Collinear",NA
"NC_030304.1",29252683,29264079,0.053289,0.030558,0.01326,29.252683,29.264079,29.258381,"Chr2",0.030558,"Collinear",NA
