"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030303.1",19789801,19814485,-0.081187,-0.041975,-0.016547,19.789801,19.814485,19.802143,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19814546,19836278,0.115826,0.054196,0.020792,19.814546,19.836278,19.825412,"ChrXR",0.054196,"Inverted","Inverted"
"NC_030303.1",19836337,19857502,0.373251,0.10704,0.054668,19.836337,19.857502,19.8469195,"ChrXR",0.10704,"Inverted","Inverted"
"NC_030303.1",19857646,19873575,-0.142579,-0.080939,-0.026861,19.857646,19.873575,19.8656105,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19873951,19891706,-0.137016,-0.06178,-0.027571,19.873951,19.891706,19.8828285,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19893534,19930664,-0.104946,-0.017903,-0.009008,19.893534,19.930664,19.912099,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19930744,20002571,-0.266534,-0.026066,-0.016015,19.930744,20.002571,19.9666575,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20002797,20046918,0.001447,0.000225,0.000115,20.002797,20.046918,20.0248575,"ChrXR",0.000225,"Inverted","Inverted"
"NC_030303.1",20047112,20086699,0.06506,0.013155,0.007376,20.047112,20.086699,20.0669055,"ChrXR",0.013155,"Inverted","Inverted"
"NC_030303.1",20086834,20169204,-0.028451,-0.001821,-0.001151,20.086834,20.169204,20.128019,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20169242,20219777,0.004995,0.001088,0.000628,20.169242,20.219777,20.1945095,"ChrXR",0.001088,"Inverted","Inverted"
"NC_030303.1",20220948,20334821,-0.083479,-0.004384,-0.00276,20.220948,20.334821,20.2778845,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20335810,20382121,0.077924,0.01836,0.009046,20.33581,20.382121,20.3589655,"ChrXR",0.01836,"Inverted","Inverted"
"NC_030303.1",20382433,20406523,0.036142,0.011926,0.005503,20.382433,20.406523,20.394478,"ChrXR",0.011926,"Inverted","Inverted"
"NC_030303.1",20406837,20430191,-0.040348,-0.016497,-0.008577,20.406837,20.430191,20.418514,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20430201,20455312,-0.035998,-0.01562,-0.006728,20.430201,20.455312,20.4427565,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20455373,20465229,-0.028317,-0.013568,-0.006719,20.455373,20.465229,20.460301,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20465601,20486092,0.052766,0.014456,0.007548,20.465601,20.486092,20.4758465,"ChrXR",0.014456,"Inverted","Inverted"
"NC_030303.1",20486626,20509679,0.294844,0.135039,0.069131,20.486626,20.509679,20.4981525,"ChrXR",0.135039,"Inverted","Inverted"
"NC_030303.1",20509908,20534949,-0.073167,-0.024542,-0.011363,20.509908,20.534949,20.5224285,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20534964,20573411,0.245661,0.050725,0.031504,20.534964,20.573411,20.5541875,"ChrXR",0.050725,"Inverted","Inverted"
"NC_030303.1",20575237,20621956,0.033148,0.00635,0.003398,20.575237,20.621956,20.5985965,"ChrXR",0.00635,"Inverted","Inverted"
"NC_030303.1",20621986,20649688,-0.088372,-0.021776,-0.010944,20.621986,20.649688,20.635837,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20650007,20686443,-0.02772,-0.005379,-0.002599,20.650007,20.686443,20.668225,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20686601,20716074,0.056559,0.015072,0.007453,20.686601,20.716074,20.7013375,"ChrXR",0.015072,"Inverted","Inverted"
"NC_030303.1",20716080,20744528,-0.106791,-0.030456,-0.016901,20.71608,20.744528,20.730304,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20745094,20766224,0.251368,0.096075,0.049757,20.745094,20.766224,20.755659,"ChrXR",0.096075,"Inverted","Inverted"
"NC_030303.1",20767058,20794285,-0.105726,-0.035138,-0.014812,20.767058,20.794285,20.7806715,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20794352,20825433,0.047851,0.01446,0.007076,20.794352,20.825433,20.8098925,"ChrXR",0.01446,"Inverted","Inverted"
"NC_030303.1",20825533,20850045,0.121489,0.038343,0.017843,20.825533,20.850045,20.837789,"ChrXR",0.038343,"Inverted","Inverted"
"NC_030303.1",20850165,20865222,-0.394964,-0.180663,-0.063899,20.850165,20.865222,20.8576935,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20865471,20886207,0.21105,0.058296,0.033296,20.865471,20.886207,20.875839,"ChrXR",0.058296,"Inverted","Inverted"
"NC_030303.1",20886313,20921939,-0.037381,-0.009635,-0.005304,20.886313,20.921939,20.904126,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",20922116,20949012,0.001384,0.000355,0.000182,20.922116,20.949012,20.935564,"ChrXR",0.000355,"Inverted","Inverted"
"NC_030303.1",20949198,20977742,0.196041,0.072437,0.037929,20.949198,20.977742,20.96347,"ChrXR",0.072437,"Inverted","Inverted"
"NC_030303.1",20978100,21003577,-0.13825,-0.053216,-0.027267,20.9781,21.003577,20.9908385,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21004520,21031109,-0.092867,-0.030127,-0.015171,21.00452,21.031109,21.0178145,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21031154,21066902,0.031352,0.01174,0.006164,21.031154,21.066902,21.049028,"ChrXR",0.01174,"Inverted","Inverted"
"NC_030303.1",21066963,21100926,-0.091874,-0.033525,-0.016848,21.066963,21.100926,21.0839445,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21100967,21163071,-0.11749,-0.018986,-0.010622,21.100967,21.163071,21.132019,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21163536,21206024,-0.376139,-0.061218,-0.031827,21.163536,21.206024,21.18478,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21208357,21237770,-0.131394,-0.039947,-0.017068,21.208357,21.23777,21.2230635,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21237771,21280376,-0.130429,-0.031834,-0.014261,21.237771,21.280376,21.2590735,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21280406,21308789,-0.024183,-0.006481,-0.003183,21.280406,21.308789,21.2945975,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21308830,21342318,-0.006546,-0.001453,-0.000755,21.30883,21.342318,21.325574,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21342588,21373398,0.165298,0.037866,0.019866,21.342588,21.373398,21.357993,"ChrXR",0.037866,"Inverted","Inverted"
"NC_030303.1",21373901,21399408,-0.260157,-0.184322,-0.064157,21.373901,21.399408,21.3866545,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21399700,21423703,-0.046151,-0.018012,-0.007471,21.3997,21.423703,21.4117015,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21423712,21444047,-0.094248,-0.038778,-0.015869,21.423712,21.444047,21.4338795,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21444351,21466356,0.205343,0.069332,0.03759,21.444351,21.466356,21.4553535,"ChrXR",0.069332,"Inverted","Inverted"
"NC_030303.1",21466371,21485172,-0.077788,-0.030414,-0.015227,21.466371,21.485172,21.4757715,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21485653,21520376,-0.031936,-0.007942,-0.00388,21.485653,21.520376,21.5030145,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21520478,21564969,-0.332426,-0.038198,-0.022008,21.520478,21.564969,21.5427235,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21566272,21593406,0.201233,0.067911,0.029014,21.566272,21.593406,21.579839,"ChrXR",0.067911,"Inverted","Inverted"
"NC_030303.1",21593553,21613776,0.154724,0.053983,0.025673,21.593553,21.613776,21.6036645,"ChrXR",0.053983,"Inverted","Inverted"
"NC_030303.1",21613839,21656090,0.118862,0.02727,0.012255,21.613839,21.65609,21.6349645,"ChrXR",0.02727,"Inverted","Inverted"
"NC_030303.1",21656314,21710023,0.235746,0.031849,0.018643,21.656314,21.710023,21.6831685,"ChrXR",0.031849,"Inverted","Inverted"
"NC_030303.1",21710106,21749687,0.179838,0.033183,0.017755,21.710106,21.749687,21.7298965,"ChrXR",0.033183,"Inverted","Inverted"
"NC_030303.1",21749874,21779890,0.048723,0.014386,0.007133,21.749874,21.77989,21.764882,"ChrXR",0.014386,"Inverted","Inverted"
"NC_030303.1",21779962,21808070,0.113867,0.038115,0.016443,21.779962,21.80807,21.794016,"ChrXR",0.038115,"Inverted","Inverted"
"NC_030303.1",21808081,21831858,0.231071,0.153692,0.074604,21.808081,21.831858,21.8199695,"ChrXR",0.153692,"Inverted","Inverted"
"NC_030303.1",21831860,21854883,0.019022,0.011305,0.005322,21.83186,21.854883,21.8433715,"ChrXR",0.011305,"Inverted","Inverted"
"NC_030303.1",21855225,21875880,0.070172,0.043697,0.015823,21.855225,21.87588,21.8655525,"ChrXR",0.043697,"Inverted","Inverted"
"NC_030303.1",21875895,21896812,-0.110297,-0.04532,-0.018176,21.875895,21.896812,21.8863535,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21897120,21933561,0.01629,0.003933,0.002057,21.89712,21.933561,21.9153405,"ChrXR",0.003933,"Inverted","Inverted"
"NC_030303.1",21934199,21973340,-0.026384,-0.006671,-0.003274,21.934199,21.97334,21.9537695,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",21973394,22001775,-0.046131,-0.013953,-0.007855,21.973394,22.001775,21.9875845,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22001867,22064011,0.256482,0.036312,0.021054,22.001867,22.064011,22.032939,"ChrXR",0.036312,"Inverted","Inverted"
"NC_030303.1",22064320,22094773,-0.0216,-0.005233,-0.002739,22.06432,22.094773,22.0795465,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22095764,22109901,-0.197141,-0.131277,-0.046098,22.095764,22.109901,22.1028325,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22110719,22153364,-0.044942,-0.01283,-0.006046,22.110719,22.153364,22.1320415,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22153708,22246047,0.202367,0.013936,0.009862,22.153708,22.246047,22.1998775,"ChrXR",0.013936,"Inverted","Inverted"
"NC_030303.1",22247653,22298644,0.019356,0.002503,0.001367,22.247653,22.298644,22.2731485,"ChrXR",0.002503,"Inverted","Inverted"
"NC_030303.1",22298672,22316860,0.191762,0.051593,0.02877,22.298672,22.31686,22.307766,"ChrXR",0.051593,"Inverted","Inverted"
"NC_030303.1",22317611,22338531,0.017555,0.007317,0.003108,22.317611,22.338531,22.328071,"ChrXR",0.007317,"Inverted","Inverted"
"NC_030303.1",22338868,22359934,0.017224,0.009006,0.004173,22.338868,22.359934,22.349401,"ChrXR",0.009006,"Inverted","Inverted"
"NC_030303.1",22359972,22380878,0.195661,0.080935,0.037001,22.359972,22.380878,22.370425,"ChrXR",0.080935,"Inverted","Inverted"
"NC_030303.1",22381879,22411525,-0.0923,-0.027184,-0.014235,22.381879,22.411525,22.396702,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22411727,22432659,-0.263397,-0.076351,-0.04011,22.411727,22.432659,22.422193,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22433333,22455823,0.0503,0.023427,0.011853,22.433333,22.455823,22.444578,"ChrXR",0.023427,"Inverted","Inverted"
"NC_030303.1",22455841,22477715,-0.163609,-0.068983,-0.032216,22.455841,22.477715,22.466778,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22477718,22503162,0.195219,0.053477,0.02914,22.477718,22.503162,22.49044,"ChrXR",0.053477,"Inverted","Inverted"
"NC_030303.1",22503270,22529887,0.125834,0.035889,0.02025,22.50327,22.529887,22.5165785,"ChrXR",0.035889,"Inverted","Inverted"
"NC_030303.1",22529959,22547882,-0.090188,-0.039506,-0.014775,22.529959,22.547882,22.5389205,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22547892,22575406,0.063622,0.014027,0.007351,22.547892,22.575406,22.561649,"ChrXR",0.014027,"Inverted","Inverted"
"NC_030303.1",22575834,22596266,-0.004575,-0.001899,-0.000828,22.575834,22.596266,22.58605,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22597000,22621228,0.157954,0.046525,0.023891,22.597,22.621228,22.609114,"ChrXR",0.046525,"Inverted","Inverted"
"NC_030303.1",22621242,22637211,0.002679,0.000819,0.000387,22.621242,22.637211,22.6292265,"ChrXR",0.000819,"Inverted","Inverted"
"NC_030303.1",22637299,22664198,0.224965,0.082932,0.041541,22.637299,22.664198,22.6507485,"ChrXR",0.082932,"Inverted","Inverted"
"NC_030303.1",22664218,22690160,-0.208585,-0.066858,-0.036582,22.664218,22.69016,22.677189,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22690341,22722393,-0.008557,-0.001934,-0.001186,22.690341,22.722393,22.706367,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22722419,22740779,-0.144732,-0.055812,-0.028173,22.722419,22.740779,22.731599,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22741031,22761143,-0.152384,-0.064516,-0.030266,22.741031,22.761143,22.751087,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22761419,22790876,-0.08041,-0.018821,-0.010824,22.761419,22.790876,22.7761475,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22791113,22816056,0.215299,0.057613,0.032316,22.791113,22.816056,22.8035845,"ChrXR",0.057613,"Inverted","Inverted"
"NC_030303.1",22816159,22839555,0.162253,0.04574,0.023496,22.816159,22.839555,22.827857,"ChrXR",0.04574,"Inverted","Inverted"
"NC_030303.1",22839633,22864800,0.091384,0.024811,0.013099,22.839633,22.8648,22.8522165,"ChrXR",0.024811,"Inverted","Inverted"
"NC_030303.1",22866075,22893979,0.165342,0.045995,0.024401,22.866075,22.893979,22.880027,"ChrXR",0.045995,"Inverted","Inverted"
"NC_030303.1",22895118,22932003,-0.062387,-0.019113,-0.009081,22.895118,22.932003,22.9135605,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22932014,22982809,-0.060611,-0.011346,-0.005997,22.932014,22.982809,22.9574115,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",22982947,23027961,0.228961,0.035515,0.019423,22.982947,23.027961,23.005454,"ChrXR",0.035515,"Inverted","Inverted"
"NC_030303.1",23029205,23055853,0.045075,0.012954,0.006147,23.029205,23.055853,23.042529,"ChrXR",0.012954,"Inverted","Inverted"
"NC_030303.1",23056137,23089092,-0.006802,-0.001744,-0.00089,23.056137,23.089092,23.0726145,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23089958,23129508,-0.144013,-0.032885,-0.014832,23.089958,23.129508,23.109733,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23129649,23177734,0.244201,0.061027,0.03433,23.129649,23.177734,23.1536915,"ChrXR",0.061027,"Inverted","Inverted"
"NC_030303.1",23177756,23225388,0.076043,0.015226,0.007919,23.177756,23.225388,23.201572,"ChrXR",0.015226,"Inverted","Inverted"
"NC_030303.1",23225456,23259563,0.03273,0.008058,0.004317,23.225456,23.259563,23.2425095,"ChrXR",0.008058,"Inverted","Inverted"
"NC_030303.1",23259662,23296701,-0.097591,-0.023355,-0.014962,23.259662,23.296701,23.2781815,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23297175,23330879,0.023243,0.007123,0.004141,23.297175,23.330879,23.314027,"ChrXR",0.007123,"Inverted","Inverted"
"NC_030303.1",23331048,23366878,-0.000546,-0.00013,-7.7e-05,23.331048,23.366878,23.348963,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23369338,23403656,-0.181428,-0.068663,-0.035957,23.369338,23.403656,23.386497,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23404196,23445845,0.121585,0.029671,0.014861,23.404196,23.445845,23.4250205,"ChrXR",0.029671,"Inverted","Inverted"
"NC_030303.1",23445856,23474500,-0.221905,-0.063956,-0.03374,23.445856,23.4745,23.460178,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23474575,23494975,0.074389,0.020055,0.011176,23.474575,23.494975,23.484775,"ChrXR",0.020055,"Inverted","Inverted"
"NC_030303.1",23495014,23516455,0.076191,0.02939,0.014937,23.495014,23.516455,23.5057345,"ChrXR",0.02939,"Inverted","Inverted"
"NC_030303.1",23516686,23539627,0.075388,0.025521,0.012782,23.516686,23.539627,23.5281565,"ChrXR",0.025521,"Inverted","Inverted"
"NC_030303.1",23539980,23570832,0.1,0.025633,0.011893,23.53998,23.570832,23.555406,"ChrXR",0.025633,"Inverted","Inverted"
"NC_030303.1",23570974,23591642,-0.104365,-0.018697,-0.010798,23.570974,23.591642,23.581308,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23593722,23622722,-0.00325,-0.001006,-0.000515,23.593722,23.622722,23.608222,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23622867,23649478,-0.155821,-0.051604,-0.025814,23.622867,23.649478,23.6361725,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23649500,23672039,0.05005,0.016173,0.00922,23.6495,23.672039,23.6607695,"ChrXR",0.016173,"Inverted","Inverted"
"NC_030303.1",23672580,23722707,0.114158,0.016743,0.009694,23.67258,23.722707,23.6976435,"ChrXR",0.016743,"Inverted","Inverted"
"NC_030303.1",23723390,23781913,-0.10162,-0.011103,-0.006554,23.72339,23.781913,23.7526515,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23783172,23833995,-0.002156,-0.000296,-0.000166,23.783172,23.833995,23.8085835,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23833997,23875102,0.014593,0.003178,0.001577,23.833997,23.875102,23.8545495,"ChrXR",0.003178,"Inverted","Inverted"
"NC_030303.1",23875290,23921838,0.039298,0.006844,0.00352,23.87529,23.921838,23.898564,"ChrXR",0.006844,"Inverted","Inverted"
"NC_030303.1",23922485,23974762,-0.000652,-0.000113,-6e-05,23.922485,23.974762,23.9486235,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",23975163,24016132,-0.202033,-0.031474,-0.016914,23.975163,24.016132,23.9956475,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",24018368,24042711,-0.01162,-0.002378,-0.001267,24.018368,24.042711,24.0305395,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",24044145,24073738,0.165356,0.046068,0.027682,24.044145,24.073738,24.0589415,"ChrXR",0.046068,"Inverted","Inverted"
"NC_030303.1",24074209,24110289,-0.105301,-0.028405,-0.015575,24.074209,24.110289,24.092249,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",24110402,24137226,-0.008074,-0.002369,-0.001364,24.110402,24.137226,24.123814,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",24137696,24186107,0.080707,0.012012,0.0071,24.137696,24.186107,24.1619015,"ChrXR",0.012012,"Collinear",NA
"NC_030303.1",24186230,24218297,0.222729,0.049385,0.029924,24.18623,24.218297,24.2022635,"ChrXR",0.049385,"Collinear",NA
"NC_030303.1",24218640,24252846,-0.06282,-0.01443,-0.007014,24.21864,24.252846,24.235743,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24253732,24295426,-0.058346,-0.011391,-0.006033,24.253732,24.295426,24.274579,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24295662,24332443,0.155185,0.028732,0.016326,24.295662,24.332443,24.3140525,"ChrXR",0.028732,"Collinear",NA
"NC_030303.1",24332733,24359001,-0.037573,-0.009307,-0.004795,24.332733,24.359001,24.345867,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24359095,24394722,0.08089,0.013834,0.008103,24.359095,24.394722,24.3769085,"ChrXR",0.013834,"Collinear",NA
"NC_030303.1",24395088,24440373,0.074501,0.018575,0.009671,24.395088,24.440373,24.4177305,"ChrXR",0.018575,"Collinear",NA
"NC_030303.1",24440505,24501005,-0.048149,-0.009392,-0.005218,24.440505,24.501005,24.470755,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24503528,24572148,0.003088,0.000566,0.00027,24.503528,24.572148,24.537838,"ChrXR",0.000566,"Collinear",NA
"NC_030303.1",24572377,24610784,0.01442,0.003711,0.001785,24.572377,24.610784,24.5915805,"ChrXR",0.003711,"Collinear",NA
"NC_030303.1",24610803,24703917,0.018757,0.001715,0.000994,24.610803,24.703917,24.65736,"ChrXR",0.001715,"Collinear",NA
"NC_030303.1",24703969,24735704,0.056181,0.009214,0.006024,24.703969,24.735704,24.7198365,"ChrXR",0.009214,"Collinear",NA
"NC_030303.1",24735720,24792144,-0.118427,-0.007417,-0.005824,24.73572,24.792144,24.763932,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24792163,24826433,0.139707,0.023624,0.0163,24.792163,24.826433,24.809298,"ChrXR",0.023624,"Collinear",NA
"NC_030303.1",24826435,24831503,-0.371777,-0.120365,-0.062886,24.826435,24.831503,24.828969,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24831519,24854853,0.028525,0.006781,0.004732,24.831519,24.854853,24.843186,"ChrXR",0.006781,"Collinear",NA
"NC_030303.1",24855927,24891917,0.137329,0.00955,0.007032,24.855927,24.891917,24.873922,"ChrXR",0.00955,"Collinear",NA
"NC_030303.1",24891959,24919941,-0.01465,-0.001552,-0.001093,24.891959,24.919941,24.90595,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24920920,24955971,-0.192705,-0.025476,-0.016777,24.92092,24.955971,24.9384455,"ChrXR",NA,"Collinear",NA
"NC_030303.1",24957054,25060270,-0.231062,-0.016784,-0.010627,24.957054,25.06027,25.008662,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25062015,25121771,0.07433,0.011868,0.00541,25.062015,25.121771,25.091893,"ChrXR",0.011868,"Collinear",NA
"NC_030303.1",25122563,25158298,0.104222,0.026436,0.01286,25.122563,25.158298,25.1404305,"ChrXR",0.026436,"Collinear",NA
"NC_030303.1",25158349,25188312,0.074832,0.013155,0.007592,25.158349,25.188312,25.1733305,"ChrXR",0.013155,"Collinear",NA
"NC_030303.1",25188350,25230418,0.003391,0.000718,0.000418,25.18835,25.230418,25.209384,"ChrXR",0.000718,"Collinear",NA
"NC_030303.1",25231095,25255376,0.025041,0.009281,0.004076,25.231095,25.255376,25.2432355,"ChrXR",0.009281,"Collinear",NA
"NC_030303.1",25255380,25277667,0.149618,0.051665,0.029037,25.25538,25.277667,25.2665235,"ChrXR",0.051665,"Collinear",NA
"NC_030303.1",25277671,25305245,-0.267564,-0.111754,-0.043834,25.277671,25.305245,25.291458,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25305250,25336581,-0.028447,-0.006004,-0.003222,25.30525,25.336581,25.3209155,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25336605,25360017,0.047069,0.01484,0.00734,25.336605,25.360017,25.348311,"ChrXR",0.01484,"Collinear",NA
"NC_030303.1",25360056,25381807,0.109697,0.053997,0.023515,25.360056,25.381807,25.3709315,"ChrXR",0.053997,"Collinear",NA
"NC_030303.1",25381833,25400801,-0.065877,-0.033926,-0.013254,25.381833,25.400801,25.391317,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25400998,25417297,0.034337,0.014499,0.007336,25.400998,25.417297,25.4091475,"ChrXR",0.014499,"Collinear",NA
"NC_030303.1",25417345,25430799,0.200422,0.106923,0.051451,25.417345,25.430799,25.424072,"ChrXR",0.106923,"Collinear",NA
"NC_030303.1",25430800,25447367,0.172193,0.083842,0.046962,25.4308,25.447367,25.4390835,"ChrXR",0.083842,"Collinear",NA
"NC_030303.1",25447706,25472080,0.259561,0.130662,0.066716,25.447706,25.47208,25.459893,"ChrXR",0.130662,"Collinear",NA
"NC_030303.1",25472367,25497774,0.019118,0.009839,0.004659,25.472367,25.497774,25.4850705,"ChrXR",0.009839,"Collinear",NA
"NC_030303.1",25498080,25525546,-0.024731,-0.015332,-0.006086,25.49808,25.525546,25.511813,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25525723,25549397,0.055613,0.02554,0.01298,25.525723,25.549397,25.53756,"ChrXR",0.02554,"Collinear",NA
"NC_030303.1",25549437,25574279,-0.045996,-0.024039,-0.010358,25.549437,25.574279,25.561858,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25574369,25591934,0.076922,0.04208,0.021521,25.574369,25.591934,25.5831515,"ChrXR",0.04208,"Collinear",NA
"NC_030303.1",25591975,25612496,0.100678,0.054727,0.021735,25.591975,25.612496,25.6022355,"ChrXR",0.054727,"Collinear",NA
"NC_030303.1",25612675,25626554,-0.000274,-0.00017,-6.4e-05,25.612675,25.626554,25.6196145,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25626667,25643941,0.047981,0.028319,0.014955,25.626667,25.643941,25.635304,"ChrXR",0.028319,"Collinear",NA
"NC_030303.1",25644363,25662612,-0.006938,-0.005448,-0.001675,25.644363,25.662612,25.6534875,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25662618,25680804,0.135907,0.080962,0.03701,25.662618,25.680804,25.671711,"ChrXR",0.080962,"Collinear",NA
"NC_030303.1",25680813,25699098,0.017304,0.010211,0.004823,25.680813,25.699098,25.6899555,"ChrXR",0.010211,"Collinear",NA
"NC_030303.1",25699102,25713376,0.024364,0.015432,0.006996,25.699102,25.713376,25.706239,"ChrXR",0.015432,"Collinear",NA
"NC_030303.1",25713480,25732297,-0.02959,-0.016672,-0.008375,25.71348,25.732297,25.7228885,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25732298,25748466,-0.198298,-0.163234,-0.061361,25.732298,25.748466,25.740382,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25748651,25772233,-0.029426,-0.015292,-0.006702,25.748651,25.772233,25.760442,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25772242,25785182,-0.025381,-0.021206,-0.006708,25.772242,25.785182,25.778712,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25785216,25799721,0.257302,0.07087,0.038963,25.785216,25.799721,25.7924685,"ChrXR",0.07087,"Collinear",NA
"NC_030303.1",25799808,25818117,-0.122302,-0.072321,-0.025987,25.799808,25.818117,25.8089625,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25818145,25840916,-0.006059,-0.002035,-0.00114,25.818145,25.840916,25.8295305,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25840919,25879206,-0.060617,-0.019969,-0.011568,25.840919,25.879206,25.8600625,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25879220,25897043,0.188282,0.084116,0.034487,25.87922,25.897043,25.8881315,"ChrXR",0.084116,"Collinear",NA
"NC_030303.1",25897536,25915109,-0.19277,-0.109637,-0.036535,25.897536,25.915109,25.9063225,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25915392,25935199,-0.102607,-0.096685,-0.026927,25.915392,25.935199,25.9252955,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25935794,25959156,0.281129,0.142587,0.066354,25.935794,25.959156,25.947475,"ChrXR",0.142587,"Collinear",NA
"NC_030303.1",25959765,25994958,-0.019018,-0.006964,-0.003345,25.959765,25.994958,25.9773615,"ChrXR",NA,"Collinear",NA
"NC_030303.1",25995101,26004257,-0.018087,-0.011896,-0.004848,25.995101,26.004257,25.999679,"ChrXR",NA,"Collinear",NA
"NC_030303.1",26004374,26015389,-0.028141,-0.016146,-0.006435,26.004374,26.015389,26.0098815,"ChrXR",NA,"Collinear",NA
"NC_030303.1",26015878,26034073,0.075215,0.041362,0.017856,26.015878,26.034073,26.0249755,"ChrXR",0.041362,"Collinear",NA
