"IntrogressionEffectEstimate","Cat","Chrom"
0.00403025931199873,"Collinear","chrXR"
0.004690874521592,"Collinear","chrXR"
0.0078216361009335,"Collinear","chrXR"
0.0036635598793578,"Collinear","chrXR"
0.0052419387200016,"Collinear","chrXR"
0.00346489566408427,"Collinear","chrXR"
0.00427362802364961,"Collinear","chrXR"
0.0045776953074145,"Collinear","chrXR"
0.00323031607906397,"Collinear","chrXR"
0.00316534125314672,"Collinear","chrXR"
0.0069448593834796,"Collinear","chrXR"
0.00326125430213423,"Collinear","chrXR"
0.0047239650451943,"Collinear","chrXR"
0.0084478487875982,"Collinear","chrXR"
0.0113307392288236,"Collinear","chrXR"
0.009471187152261,"Collinear","chrXR"
0.0088139408272476,"Collinear","chrXR"
0.00627919831471188,"Collinear","chrXR"
0.00585056485677212,"Collinear","chrXR"
0.00365668724902228,"Collinear","chrXR"
0.003951164759795,"Collinear","chrXR"
0.00538355525234314,"Collinear","chrXR"
0.0052682675878515,"Collinear","chrXR"
0.0044777692976461,"Collinear","chrXR"
0.0028316734291254,"Collinear","chrXR"
0.00408602121666919,"Collinear","chrXR"
0.00339468149758473,"Collinear","chrXR"
0.00351120621316669,"Collinear","chrXR"
0.00376454861121986,"Collinear","chrXR"
0.0038035041716883,"Collinear","chrXR"
0.0047334335998856,"Collinear","chrXR"
0.0052643725988603,"Collinear","chrXR"
0.007415454063475,"Collinear","chrXR"
0.00388440540786586,"Collinear","chrXR"
0.00531763087073911,"Collinear","chrXR"
0.00421677106964224,"Collinear","chrXR"
0.00512034393050408,"Collinear","chrXR"
0.00679633661105087,"Collinear","chrXR"
0.00424734872700337,"Collinear","chrXR"
0.0078289807162026,"Collinear","chrXR"
0.00573476300706157,"Collinear","chrXR"
0.00522003675921631,"Collinear","chrXR"
0.00501090884629018,"Collinear","chrXR"
0.00668571559669077,"Collinear","chrXR"
0.00383851850170257,"Collinear","chrXR"
0.00733314558182865,"Collinear","chrXR"
0.0065250024983416,"Collinear","chrXR"
0.00435601440890817,"Collinear","chrXR"
0.00632986895575558,"Collinear","chrXR"
0.00302838073888975,"Collinear","chrXR"
0.00676989220859163,"Collinear","chrXR"
0.00358991423351488,"Collinear","chrXR"
0.00546195265737658,"Collinear","chrXR"
0.00459107160896622,"Collinear","chrXR"
0.0051262934537959,"Collinear","chrXR"
0.00247341154961344,"Collinear","chrXR"
0.00411557098130174,"Collinear","chrXR"
0.00503267645235458,"Collinear","chrXR"
0.00343907115580997,"Collinear","chrXR"
0.00230290590409502,"Collinear","chrXR"
0.00402655033923875,"Collinear","chrXR"
0.00371903356147326,"Collinear","chrXR"
0.00468011463117821,"Collinear","chrXR"
0.00478509781915236,"Collinear","chrXR"
0.00508557531553404,"Collinear","chrXR"
0.00609520505697031,"Collinear","chrXR"
0.0070825377794352,"Collinear","chrXR"
0.00292028190848724,"Collinear","chrXR"
0.00658916917885271,"Collinear","chrXR"
0.00665013319097497,"Collinear","chrXR"
0.0034143983813285,"Collinear","chrXR"
0.00252939888849456,"Collinear","chrXR"
0.0035348637433489,"Collinear","chrXR"
0.00555544844727978,"Collinear","chrXR"
0.00184039568948125,"Collinear","chrXR"
0.0078747184318458,"Collinear","chrXR"
0.0085170447603942,"Collinear","chrXR"
0.0063371503569637,"Collinear","chrXR"
0.00424108560379377,"Collinear","chrXR"
0.00617562703241433,"Collinear","chrXR"
0.00656744405004321,"Collinear","chrXR"
0.00527974260201112,"Collinear","chrXR"
0.00482228363297169,"Collinear","chrXR"
0.0061132321078924,"Collinear","chrXR"
0.0042241735635541,"Collinear","chrXR"
0.00328422126968965,"Collinear","chrXR"
0.00297525881581455,"Collinear","chrXR"
0.0049531979807609,"Collinear","chrXR"
0.0040824385581105,"Collinear","chrXR"
0.00368609742069519,"Collinear","chrXR"
0.0040121694254104,"Collinear","chrXR"
0.0086708716879675,"Collinear","chrXR"
0.00408604186585534,"Collinear","chrXR"
0.00407074593714,"Collinear","chrXR"
0.00507885027471593,"Collinear","chrXR"
0.00428471106653911,"Collinear","chrXR"
0.00438109814965924,"Collinear","chrXR"
0.00533907425639869,"Collinear","chrXR"
0.00660308323691741,"Collinear","chrXR"
0.00601318613309281,"Collinear","chrXR"
0.0058854758048853,"Collinear","chrXR"
0.0047492464360804,"Collinear","chrXR"
0.0060009330292387,"Collinear","chrXR"
0.000210426004349741,"Collinear","chrXR"
0.00560877160044582,"Collinear","chrXR"
0.0059534916488429,"Collinear","chrXR"
0.00339414268422979,"Collinear","chrXR"
0.00529944026494856,"Collinear","chrXR"
0.0057116505883977,"Collinear","chrXR"
0.0055339577088258,"Collinear","chrXR"
0.0061173013697675,"Collinear","chrXR"
0.00500422810604859,"Collinear","chrXR"
0.0059320274960714,"Collinear","chrXR"
0.00717576241652085,"Collinear","chrXR"
0.00854325289882463,"Collinear","chrXR"
0.004120578655431,"Collinear","chrXR"
0.00343850820550987,"Collinear","chrXR"
0.0047135731707822,"Collinear","chrXR"
0.00184776146139023,"Collinear","chrXR"
0.00210106192371413,"Collinear","chrXR"
0.00349056824895683,"Collinear","chrXR"
0.0055679326418377,"Collinear","chrXR"
0.00462402448191079,"Collinear","chrXR"
0.0044385890425319,"Collinear","chrXR"
0.00362738463530337,"Collinear","chrXR"
0.00890697501755696,"Collinear","chrXR"
0.0035137829683044,"Collinear","chrXR"
0.00250052505847014,"Collinear","chrXR"
0.00526871710646528,"Collinear","chrXR"
0.00454143727674226,"Collinear","chrXR"
0.0042980867720911,"Collinear","chrXR"
0.0054777493725732,"Collinear","chrXR"
0.0051990732728738,"Collinear","chrXR"
0.00402057824705473,"Collinear","chrXR"
0.00291445807872404,"Collinear","chrXR"
0.0061251551412391,"Collinear","chrXR"
0.0063827194637703,"Collinear","chrXR"
0.00331836484921195,"Collinear","chrXR"
0.00462790213815806,"Collinear","chrXR"
0.0043672486087036,"Collinear","chrXR"
0.00488255165426275,"Collinear","chrXR"
0.00233545174494811,"Collinear","chrXR"
0.0022682015077444,"Collinear","chrXR"
0.0038034245064453,"Collinear","chrXR"
0.00447377374286729,"Collinear","chrXR"
0.00340620475328204,"Collinear","chrXR"
0.00356661692526696,"Collinear","chrXR"
0.0089382336631271,"Collinear","chrXR"
0.00371634859014383,"Collinear","chrXR"
0.00360707984769569,"Collinear","chrXR"
0.00322600518424335,"Collinear","chrXR"
0.00388101126183051,"Collinear","chrXR"
0.00394148429075004,"Collinear","chrXR"
0.00242941039280297,"Collinear","chrXR"
0.00382079576307553,"Collinear","chrXR"
0.00495584509471234,"Collinear","chrXR"
0.00402932647944291,"Collinear","chrXR"
0.00436654951611311,"Collinear","chrXR"
0.0091429009776909,"Collinear","chrXR"
0.00337640035028896,"Collinear","chrXR"
0.00366437268723037,"Collinear","chrXR"
0.00494134435407209,"Collinear","chrXR"
0.00296468980095754,"Collinear","chrXR"
0.0034911730512925,"Collinear","chrXR"
0.00359396141915938,"Collinear","chrXR"
0.00343535343819811,"Collinear","chrXR"
0.0049400208926033,"Collinear","chrXR"
0.00401831528673809,"Collinear","chrXR"
0.00270878400846036,"Collinear","chrXR"
0.00654967931328407,"Collinear","chrXR"
0.00339052708160234,"Collinear","chrXR"
0.0041769289697415,"Collinear","chrXR"
0.00482613074720105,"Collinear","chrXR"
0.0054324019134881,"Collinear","chrXR"
0.0034247423110671,"Collinear","chrXR"
0.00329645143689706,"Collinear","chrXR"
0.0067556971455788,"Collinear","chrXR"
0.00257782716812279,"Collinear","chrXR"
0.00252388327626787,"Collinear","chrXR"
0.00219322582461516,"Collinear","chrXR"
0.00712244344062404,"Collinear","chrXR"
0.00190201183034248,"Collinear","chrXR"
0.00320108855255917,"Collinear","chrXR"
0.0032145996489237,"Collinear","chrXR"
0.00331684674022986,"Collinear","chrXR"
0.003228222243283,"Collinear","chrXR"
0.00362691929647651,"Collinear","chrXR"
0.0023696452652211,"Collinear","chrXR"
0.00263817786219529,"Collinear","chrXR"
0.00260826920084027,"Collinear","chrXR"
0.00274163424372449,"Collinear","chrXR"
0.00668569521463202,"Collinear","chrXR"
0.00149428102965126,"Collinear","chrXR"
0.00177836183746741,"Collinear","chrXR"
0.00245905863314799,"Collinear","chrXR"
0.00227939003281732,"Collinear","chrXR"
0.002066090670399,"Collinear","chrXR"
0.00334389438669119,"Collinear","chrXR"
0.0027027312190912,"Collinear","chrXR"
0.00228167213578481,"Collinear","chrXR"
0.0022911770529609,"Collinear","chrXR"
0.0025576106603651,"Collinear","chrXR"
0.0070558788714856,"Collinear","chrXR"
0.00292008794604637,"Collinear","chrXR"
0.00446929749540121,"Collinear","chrXR"
0.00352750142965177,"Collinear","chrXR"
0.00290990583417516,"Collinear","chrXR"
0.0043446071747371,"Collinear","chrXR"
0.0060566687869671,"Collinear","chrXR"
0.00535020214889926,"Collinear","chrXR"
0.0064375180486695,"Collinear","chrXR"
0.0044496279275774,"Collinear","chrXR"
0.00413550509310072,"Collinear","chrXR"
0.00450155311169714,"Collinear","chrXR"
0.00366873242369993,"Collinear","chrXR"
0.00373102310189975,"Collinear","chrXR"
0.00135169667117453,"Collinear","chrXR"
0.00227005556949097,"Collinear","chrXR"
0.00225544727312139,"Collinear","chrXR"
0.00308291059089589,"Collinear","chrXR"
0.00484072460354265,"Collinear","chrXR"
0.0034087186956637,"Collinear","chrXR"
0.0020229638327738,"Collinear","chrXR"
0.0021211944428691,"Collinear","chrXR"
0.0037159521545206,"CollinearFR","chr2"
0.0028492430361796,"CollinearFR","chr2"
0.0038998621203986,"CollinearFR","chr2"
0.0039266041364163,"CollinearFR","chr2"
0.0027011678082819,"CollinearFR","chr2"
0.0036326722653716,"CollinearFR","chr2"
0.0031672646917368,"CollinearFR","chr2"
0.0030798647695565,"CollinearFR","chr2"
0.0038413770577099,"CollinearFR","chr2"
0.0033172885979153,"CollinearFR","chr2"
0.0032094982116458,"CollinearFR","chr2"
0.002737820070137,"CollinearFR","chr2"
0.0038709762834498,"CollinearFR","chr2"
0.0039611366658282,"CollinearFR","chr2"
0.0031997342911219,"CollinearFR","chr2"
0.0045354001540325,"CollinearFR","chr2"
0.0037294508369549,"CollinearFR","chr2"
0.0026171561151457,"CollinearFR","chr2"
0.0033383491272272,"CollinearFR","chr2"
0.0028406677269411,"CollinearFR","chr2"
0.0026306360510559,"CollinearFR","chr2"
0.006237747202895,"CollinearFR","chr2"
0.005723098652327,"CollinearFR","chr2"
0.0020586769813701,"CollinearFR","chr2"
0.00352577170761759,"CollinearFR","chr2"
0.00249194165895441,"CollinearFR","chr2"
0.0031471631503272,"CollinearFR","chr2"
0.0026781733943217,"CollinearFR","chr2"
0.0028302006965755,"CollinearFR","chr2"
0.003678760658001,"CollinearFR","chr2"
0.0030483401111161,"CollinearFR","chr2"
0.0017203648247734,"CollinearFR","chr2"
0.0039309280988741,"CollinearFR","chr2"
0.0044892773045522,"CollinearFR","chr2"
0.0055907988089611,"CollinearFR","chr2"
0.0065262075673132,"CollinearFR","chr2"
0.004655839820911,"CollinearFR","chr2"
0.0035532844721826,"CollinearFR","chr2"
0.0033791121463532,"CollinearFR","chr2"
0.0024817773301868,"CollinearFR","chr2"
0.0030542537219817,"CollinearFR","chr2"
0.0033721781372226,"CollinearFR","chr2"
0.0029628031658771,"CollinearFR","chr2"
0.004404554528531,"CollinearFR","chr2"
0.005915185081416,"CollinearFR","chr2"
0.0032355190511244,"CollinearFR","chr2"
0.0033224502466477,"CollinearFR","chr2"
0.0032885743359473,"CollinearFR","chr2"
0.0027612704640529,"CollinearFR","chr2"
0.0025407939944714,"CollinearFR","chr2"
0.0034498628505506,"CollinearFR","chr2"
0.00372899539015371,"CollinearFR","chr2"
0.0045275495079361,"CollinearFR","chr2"
0.0029294978812968,"Inverted","chr2"
0.0022888124787301,"Inverted","chr2"
0.0016294538117898,"Inverted","chr2"
0.0021155049801301,"Inverted","chr2"
0.0010119981172095,"Inverted","chr2"
0.0018056728327111,"Inverted","chr2"
0.0010733442297926,"Inverted","chr2"
0.0013676718539257,"Inverted","chr2"
0.0014794073573346,"Inverted","chr2"
0.0015607695248122,"Inverted","chr2"
0.0012727082795542,"Inverted","chr2"
0.0021509759979475,"Inverted","chr2"
0.002049727428866,"Inverted","chr2"
0.0022639127045324,"Inverted","chr2"
0.001675896208716,"Inverted","chr2"
0.0022074536784661,"Inverted","chr2"
0.000874015414576303,"Inverted","chr2"
0.000476125550183903,"Inverted","chr2"
0.000852111020376904,"Inverted","chr2"
0.0014419744974476,"Inverted","chr2"
0.0013155173113936,"Inverted","chr2"
0.0011236787652334,"Inverted","chr2"
0.000909253697362901,"Inverted","chr2"
0.000849538049446598,"Inverted","chr2"
0.000852958767147997,"Inverted","chr2"
0.0007110541054058,"Inverted","chr2"
0.0005893319676067,"Inverted","chr2"
0.0012647503848549,"Inverted","chr2"
0.0014588839691608,"Inverted","chr2"
0.0021948697348929,"Inverted","chr2"
0.00144620464514649,"Inverted","chr2"
0.0016290310094496,"Inverted","chr2"
0.0010017675838001,"Inverted","chr2"
0.0018696629345345,"Inverted","chr2"
0.0011764959957461,"Inverted","chr2"
0.0014479372930557,"Inverted","chr2"
0.0017853453245522,"Inverted","chr2"
0.001663674295991,"Inverted","chr2"
0.0021608709995827,"Inverted","chr2"
0.0028535576790562,"Inverted","chr2"
0.00321495512132361,"Inverted","chr2"
0.0036720762458454,"Inverted","chr2"
0.0019330871902769,"Inverted","chr2"
0.0015744163945951,"Inverted","chr2"
0.0018895307741241,"Inverted","chr2"
0.001649069641959,"Inverted","chr2"
0.0012515419630953,"Inverted","chr2"
0.001374001879243,"Inverted","chr2"
0.0014525999879309,"Inverted","chr2"
0.0015363260780426,"Inverted","chr2"
0.0016526422402548,"Inverted","chr2"
0.0010844234752569,"Inverted","chr2"
0.0010352595910435,"Inverted","chr2"
0.0019584567052467,"Inverted","chr2"
0.0018039405877497,"Inverted","chr2"
0.0035911335494317,"Inverted","chr2"
0.0021432510067949,"Inverted","chr2"
0.0027384072037622,"Inverted","chr2"
0.0019881510302024,"Inverted","chr2"
0.0019313663706429,"Inverted","chr2"
0.0035644087690089,"Inverted","chr2"
0.0019905466245921,"Inverted","chr2"
0.0031207501497518,"Inverted","chr2"
0.0018484387295214,"Inverted","chr2"
0.00184168785740333,"Inverted","chr2"
0.0024960523237551,"Inverted","chr2"
0.0023463874575358,"Inverted","chr2"
0.003367996825289,"Inverted","chr2"
0.0036062286036765,"Inverted","chr2"
0.0032046580197926,"Inverted","chr2"
0.0040540104875104,"Inverted","chr2"
0.0030795438292369,"Inverted","chr2"
0.0023777252416555,"Inverted","chr2"
0.0043789261507896,"Inverted","chr2"
0.004569031739944,"Inverted","chr2"
0.0043413153384814,"Inverted","chr2"
0.0024651086502942,"Inverted","chr2"
0.0033283330945951,"Inverted","chr2"
0.0027946796326948,"Inverted","chr2"
0.0033117677191,"Inverted","chr2"
0.0030335089474049,"Inverted","chr2"
0.0026328710051161,"Inverted","chr2"
0.0025530683934223,"Inverted","chr2"
0.0035051954791633,"Inverted","chr2"
0.0040784511172372,"Inverted","chr2"
0.0031085286903798,"Inverted","chr2"
0.0049415386629327,"Inverted","chr2"
0.0036101610577422,"Inverted","chr2"
0.0026709983658172,"Inverted","chr2"
0.0053571613156934,"Inverted","chr2"
0.0043613097745417,"Inverted","chr2"
0.0030042061231733,"Inverted","chr2"
0.0029745921040461,"Inverted","chr2"
0.0037446305285451,"Inverted","chr2"
0.0030363984837696,"Inverted","chr2"
0.0030082928839708,"Inverted","chr2"
0.0028526544821304,"Inverted","chr2"
0.0053714223799552,"Inverted","chr2"
0.0048588370716241,"Inverted","chr2"
0.0038070280794528,"Inverted","chr2"
0.0035824870133651,"Inverted","chr2"
0.0055803687620367,"Inverted","chr2"
0.0053162944496766,"Inverted","chr2"
0.0037201841096697,"Inverted","chr2"
0.0050479097705972,"Inverted","chr2"
0.0042556732259095,"Inverted","chr2"
0.0031849564211009,"Inverted","chr2"
0.0045347277157371,"Inverted","chr2"
0.0044301532954051,"Inverted","chr2"
0.0027601990049063,"Inverted","chr2"
0.0040006357760519,"Inverted","chr2"
0.0046178868967184,"Inverted","chr2"
0.005090769111991,"Inverted","chr2"
0.0038753789401615,"Inverted","chr2"
0.0037338391408417,"Inverted","chr2"
0.0030462638402508,"Inverted","chr2"
0.0033034373202464,"Inverted","chr2"
0.0023352924423367,"Inverted","chr2"
0.0029918480484437,"Inverted","chr2"
0.0050219386487201,"Inverted","chr2"
0.0041844391912967,"Inverted","chr2"
0.003595876420761,"Inverted","chr2"
0.0032726572760349,"Inverted","chr2"
0.0034253171261674,"Inverted","chr2"
0.0025009185568373,"Inverted","chr2"
0.0026531832191088,"Inverted","chr2"
0.0046059756831478,"Inverted","chr2"
0.0017883804308447,"Inverted","chr2"
0.0018299970609966,"Inverted","chr2"
0.0026089031740018,"Inverted","chr2"
0.0050751471556071,"Inverted","chr2"
0.00246894007677096,"Inverted","chr2"
0.0023664300419266,"Inverted","chr2"
0.0030162147879729,"Inverted","chr2"
0.001954705532165,"Inverted","chr2"
0.0018143002967055,"Inverted","chr2"
0.0016877861820793,"Inverted","chr2"
0.0005361962109444,"Inverted","chr2"
0.000702994097991304,"Inverted","chr2"
0.0029228803307832,"Inverted","chr2"
0.00199127609546729,"Inverted","chr2"
0.0012973047307349,"Inverted","chr2"
0.000990741340065601,"Inverted","chr2"
0.000995490777323603,"Inverted","chr2"
0.000647683982978398,"Inverted","chr2"
0.0010585658442477,"Inverted","chr2"
0.000403966398547499,"Inverted","chr2"
0.0024092188606544,"Inverted","chr2"
0.0016805180287352,"Inverted","chr2"
0.0022622174189019,"Inverted","chr2"
0.0011277989524723,"Inverted","chr2"
0.0018973371077332,"Inverted","chr2"
0.00284883679981491,"Inverted","chr2"
0.0017171203107584,"Inverted","chr2"
0.0021784353636932,"Inverted","chr2"
0.0022262868811472,"Inverted","chr2"
0.0016711306622638,"Inverted","chr2"
0.0019360304888084,"Inverted","chr2"
0.00209602830535964,"CollinearFR","chr2"
0.0021422128016204,"CollinearFR","chr2"
0.0021369755642263,"CollinearFR","chr2"
0.0037528648662615,"CollinearFR","chr2"
0.0045477809296166,"CollinearFR","chr2"
0.0038941589744353,"CollinearFR","chr2"
0.0042830810686092,"CollinearFR","chr2"
0.0066039677722296,"CollinearFR","chr2"
0.0042089737326295,"CollinearFR","chr2"
0.0038095743046236,"CollinearFR","chr2"
0.0044381166167889,"CollinearFR","chr2"
0.003834866057996,"CollinearFR","chr2"
0.0025192088506144,"CollinearFR","chr2"
0.0040308135015323,"CollinearFR","chr2"
0.0038311735648271,"CollinearFR","chr2"
0.0024524797449755,"CollinearFR","chr2"
0.0042080404464295,"CollinearFR","chr2"
0.0052892898564312,"CollinearFR","chr2"
0.0063326666107577,"CollinearFR","chr2"
0.0054737640621371,"CollinearFR","chr2"
0.0055725892640861,"CollinearFR","chr2"
0.0055220552061737,"CollinearFR","chr2"
0.0057236405582897,"CollinearFR","chr2"
0.0020401883253314,"CollinearFR","chr2"
0.0024121414098066,"CollinearFR","chr2"
0.0027196248423113,"CollinearFR","chr2"
0.0028870341810549,"CollinearFR","chr2"
0.0047041155175704,"CollinearFR","chr2"
0.00248197501368129,"CollinearFR","chr2"
0.0022551761807479,"CollinearFR","chr2"
0.0026472953007954,"CollinearFR","chr2"
0.00302417366364361,"CollinearFR","chr2"
0.00345800223423869,"CollinearFR","chr2"
0.0049303715960564,"CollinearFR","chr2"
0.0020320523316699,"CollinearFR","chr2"
0.0027039953138448,"CollinearFR","chr2"
0.0022031577484101,"CollinearFR","chr2"
0.0033172858000392,"CollinearFR","chr2"
0.0019446845746914,"CollinearFR","chr2"
0.0019269463117232,"CollinearFR","chr2"
0.00230213339791464,"CollinearFR","chr2"
0.0027158720691723,"CollinearFR","chr2"
0.00307125952430513,"CollinearFR","chr2"
0.0027597823854277,"CollinearFR","chr2"
0.00533997497574141,"CollinearFR","chr2"
0.0049438286748935,"CollinearFR","chr2"
0.0031230410447134,"CollinearFR","chr2"
0.00241335371726429,"CollinearFR","chr2"
0.0032494077576949,"CollinearFR","chr2"
0.0024210906077156,"CollinearFR","chr2"
0.0032342596996289,"CollinearFR","chr2"
0.0040559737185319,"CollinearFR","chr2"
0.0061238047704329,"CollinearFR","chr2"
0.0032047587035227,"CollinearFR","chr2"
0.0025325704753143,"CollinearFR","chr2"
0.0015393318543005,"CollinearFR","chr2"
0.003157495621064,"CollinearFR","chr2"
0.0081361740833996,"CollinearFR","chr2"
0.00202115602852292,"CollinearFR","chr2"
0.0035174000055776,"CollinearFR","chr2"
0.00199996596852588,"CollinearFR","chr2"
0.0019316141705111,"CollinearFR","chr2"
0.005366693625151,"CollinearFR","chr2"
0.00433104690900729,"CollinearFR","chr2"
0.0031708502224707,"CollinearFR","chr2"
0.0034216961309231,"CollinearFR","chr2"
0.0032613751676061,"CollinearFR","chr2"
0.0040435258567238,"CollinearFR","chr2"
0.002963635340737,"CollinearFR","chr2"
0.0037379965085958,"CollinearFR","chr2"
0.0025683254963153,"CollinearFR","chr2"
0.00547940233783489,"CollinearFR","chr2"
0.0034288446570591,"CollinearFR","chr2"
0.0048780959668367,"CollinearFR","chr2"
0.0049726935869314,"CollinearFR","chr2"
0.0044955290083408,"CollinearFR","chr2"
0.0026362126599221,"CollinearFR","chr2"
0.002239151305355,"CollinearFR","chr2"
0.0029234103776741,"CollinearFR","chr2"
0.0026021409326595,"CollinearFR","chr2"
0.0021550292599745,"CollinearFR","chr2"
0.0015442433427204,"CollinearFR","chr2"
0.00106171312122998,"CollinearFR","chr2"
0.0030462296158636,"CollinearFR","chr2"
0.0044305011044189,"CollinearFR","chr2"
0.00299410965126299,"CollinearFR","chr2"
0.0029487405179275,"CollinearFR","chr2"
0.0039490393995149,"CollinearFR","chr2"
0.0047406340098077,"CollinearFR","chr2"
0.0044614967274714,"CollinearFR","chr2"
0.0056170072129668,"CollinearFR","chr2"
0.00237911820184,"CollinearFR","chr2"
0.0041411843196922,"CollinearFR","chr2"
0.0029789729777498,"CollinearFR","chr2"
0.0043267720031601,"CollinearFR","chr2"
0.0048812061112052,"CollinearFR","chr2"
0.0032643193457227,"CollinearFR","chr2"
0.0034368945555917,"CollinearFR","chr2"
0.0034614330386882,"CollinearFR","chr2"
0.0013629169394354,"CollinearFR","chr2"
0.0044154442360103,"CollinearFR","chr2"
0.0031005838423923,"CollinearFR","chr2"
0.0084135845972397,"CollinearFR","chr2"
0.00632851234537308,"CollinearFR","chr2"
0.00536757254308251,"CollinearFR","chr2"
0.0029220973961034,"CollinearFR","chr2"
0.0041303747381739,"CollinearFR","chr2"
0.0022958161951751,"CollinearFR","chr2"
0.0027122361560295,"CollinearFR","chr2"
0.0034455873738939,"CollinearFR","chr2"
0.0032175144944522,"CollinearFR","chr2"
0.0034638533991842,"CollinearFR","chr2"
0.0038493113147821,"CollinearFR","chr2"
0.0025707982776638,"CollinearFR","chr2"
0.0028334545083912,"CollinearFR","chr2"
0.0041083457093197,"CollinearFR","chr2"
0.0019470378241509,"CollinearFR","chr2"
0.0017964252751395,"CollinearFR","chr2"
0.0034884566682346,"CollinearFR","chr2"
0.0048055042454209,"CollinearFR","chr2"
0.0055514633609465,"CollinearFR","chr2"
0.003258765522741,"CollinearFR","chr2"
0.0019381206441877,"CollinearFR","chr2"
0.00121911522993597,"CollinearFR","chr2"
0.0025447934740267,"CollinearFR","chr2"
0.0031111976741813,"CollinearFR","chr2"
0.0026993044707981,"CollinearFR","chr2"
0.0037865053067012,"CollinearFR","chr2"
0.0041075122915444,"CollinearFR","chr2"
0.0035650051488247,"CollinearFR","chr2"
0.0037050915401899,"CollinearFR","chr2"
0.0040863832342064,"CollinearFR","chr2"
0.0027931109790824,"CollinearFR","chr2"
0.0032214776746009,"CollinearFR","chr2"
0.0027723992796081,"CollinearFR","chr2"
0.0044711220410142,"CollinearFR","chr2"
0.00313925450018842,"CollinearFR","chr2"
0.0030054577370008,"CollinearFR","chr2"
0.003026115243626,"CollinearFR","chr2"
0.0029302010807826,"CollinearFR","chr2"
0.0040114383628077,"CollinearFR","chr2"
0.0016154934712691,"CollinearFR","chr2"
0.0025232216082805,"CollinearFR","chr2"
0.0023274509715423,"CollinearFR","chr2"
0.0025620229870639,"CollinearFR","chr2"
0.0038846170957946,"CollinearFR","chr2"
0.0067114257963424,"CollinearFR","chr2"
0.0032055083131533,"CollinearFR","chr2"
0.00370369147288951,"CollinearFR","chr2"
0.0045847074349236,"CollinearFR","chr2"
0.0040552557397184,"CollinearFR","chr2"
0.0040607981910845,"CollinearFR","chr2"
0.00301756411035299,"CollinearFR","chr2"
0.0032247131313329,"CollinearFR","chr2"
0.0044610681419342,"CollinearFR","chr2"
0.0032221605864674,"CollinearFR","chr2"
0.0027703169252337,"CollinearFR","chr2"
0.0041530930915519,"CollinearFR","chr2"
0.00864307421797812,"Collinear","chr4"
0.0078437936153323,"Collinear","chr4"
0.00518714770198978,"Collinear","chr4"
0.0074853834581623,"Collinear","chr4"
0.0062448999951959,"Collinear","chr4"
0.0066042233025026,"Collinear","chr4"
0.0043926929049838,"Collinear","chr4"
0.0074701669262298,"Collinear","chr4"
0.0067161065610675,"Collinear","chr4"
0.0083077292565582,"Collinear","chr4"
0.0065812185005611,"Collinear","chr4"
0.0055650676196503,"Collinear","chr4"
0.0069243686226986,"Collinear","chr4"
0.00510408139975869,"Collinear","chr4"
0.0061931303516252,"Collinear","chr4"
0.0063209167269683,"Collinear","chr4"
0.00421247800816295,"Collinear","chr4"
0.00665469531787372,"Collinear","chr4"
0.00498725263653542,"Collinear","chr4"
0.0072895830275919,"Collinear","chr4"
0.0060948094733935,"Collinear","chr4"
0.0056305766895296,"Collinear","chr4"
0.0070337487984626,"Collinear","chr4"
0.0064354894228992,"Collinear","chr4"
0.00466001825373063,"Collinear","chr4"
0.0053623620263151,"Collinear","chr4"
0.00663657111201151,"Collinear","chr4"
0.0069459239376811,"Collinear","chr4"
0.0052992737963797,"Collinear","chr4"
0.0059495877328078,"Collinear","chr4"
0.0066926711922539,"Collinear","chr4"
0.0060581093857768,"Collinear","chr4"
0.0073833606750873,"Collinear","chr4"
0.0067009392398409,"Collinear","chr4"
0.0047706547506057,"Collinear","chr4"
0.00568243239076937,"Collinear","chr4"
0.0051240874941705,"Collinear","chr4"
0.0059527053663803,"Collinear","chr4"
0.0058451697278703,"Collinear","chr4"
0.00141937003742992,"Collinear","chr4"
0,"Collinear","chr4"
0.00310838021308133,"Collinear","chr4"
0.0042985908706085,"Collinear","chr4"
0.0063657127480976,"Collinear","chr4"
0.0054357874845464,"Collinear","chr4"
0.0049720660402226,"Collinear","chr4"
0.00402628593858228,"Collinear","chr4"
0.0042679497362625,"Collinear","chr4"
0.00410592756084932,"Collinear","chr4"
0.00486443573904734,"Collinear","chr4"
0.00741582409325133,"Collinear","chr4"
0.00505933434170685,"Collinear","chr4"
0.00554067312877376,"Collinear","chr4"
0.00551248561434553,"Collinear","chr4"
0.00529421129500714,"Collinear","chr4"
0.00551279150582987,"Collinear","chr4"
0.00648296791333491,"Collinear","chr4"
0.0066370815083197,"Collinear","chr4"
0.00614679568826327,"Collinear","chr4"
0.0047255426694516,"Collinear","chr4"
0.0056623588928662,"Collinear","chr4"
0.0070072139477505,"Collinear","chr4"
0.0069845187192844,"Collinear","chr4"
0.00504977098392881,"Collinear","chr4"
0.00962291991534501,"Collinear","chr4"
0.0067601426425142,"Collinear","chr4"
0.0060841785894951,"Collinear","chr4"
0.0065083927885267,"Collinear","chr4"
0.00346750718942151,"Collinear","chr4"
0.008174512100555,"Collinear","chr4"
0.0058521782713301,"Collinear","chr4"
0.006994445952659,"Collinear","chr4"
0.00712461638370201,"Collinear","chr4"
0.0046455082999712,"Collinear","chr4"
0.0048825096477282,"Collinear","chr4"
